GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15,HD01_VD16,HD02_VD16,HD01_VD17,HD02_VD17,HD01_VD18,HD02_VD18,HD01_VD19,HD02_VD19,HD01_VD20,HD02_VD20,HD01_VD21,HD02_VD21,HD01_VD22,HD02_VD22,HD01_VD23,HD02_VD23,HD01_VD24,HD02_VD24,HD01_VD25,HD02_VD25
Id,Id2,Geography,Estimate; Total:,Margin of Error; Total:,Estimate; Total: - No schooling completed,Margin of Error; Total: - No schooling completed,Estimate; Total: - Nursery school,Margin of Error; Total: - Nursery school,Estimate; Total: - Kindergarten,Margin of Error; Total: - Kindergarten,Estimate; Total: - 1st grade,Margin of Error; Total: - 1st grade,Estimate; Total: - 2nd grade,Margin of Error; Total: - 2nd grade,Estimate; Total: - 3rd grade,Margin of Error; Total: - 3rd grade,Estimate; Total: - 4th grade,Margin of Error; Total: - 4th grade,Estimate; Total: - 5th grade,Margin of Error; Total: - 5th grade,Estimate; Total: - 6th grade,Margin of Error; Total: - 6th grade,Estimate; Total: - 7th grade,Margin of Error; Total: - 7th grade,Estimate; Total: - 8th grade,Margin of Error; Total: - 8th grade,Estimate; Total: - 9th grade,Margin of Error; Total: - 9th grade,Estimate; Total: - 10th grade,Margin of Error; Total: - 10th grade,Estimate; Total: - 11th grade,Margin of Error; Total: - 11th grade,"Estimate; Total: - 12th grade, no diploma","Margin of Error; Total: - 12th grade, no diploma",Estimate; Total: - Regular high school diploma,Margin of Error; Total: - Regular high school diploma,Estimate; Total: - GED or alternative credential,Margin of Error; Total: - GED or alternative credential,"Estimate; Total: - Some college, less than 1 year","Margin of Error; Total: - Some college, less than 1 year","Estimate; Total: - Some college, 1 or more years, no degree","Margin of Error; Total: - Some college, 1 or more years, no degree",Estimate; Total: - Associate's degree,Margin of Error; Total: - Associate's degree,Estimate; Total: - Bachelor's degree,Margin of Error; Total: - Bachelor's degree,Estimate; Total: - Master's degree,Margin of Error; Total: - Master's degree,Estimate; Total: - Professional school degree,Margin of Error; Total: - Professional school degree,Estimate; Total: - Doctorate degree,Margin of Error; Total: - Doctorate degree
1500000US470650007001,470650007001,"Block Group 1, Census Tract 7, Hamilton County, Tennessee",667,138,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,16,24,0,12,0,12,0,12,0,12,0,12,0,12,74,73,0,12,9,14,9,14,51,35,298,98,92,54,74,41,44,50
1500000US470650007002,470650007002,"Block Group 2, Census Tract 7, Hamilton County, Tennessee",381,84,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,18,20,0,12,0,12,16,18,5,9,135,55,83,46,76,54,48,48
1500000US470650007003,470650007003,"Block Group 3, Census Tract 7, Hamilton County, Tennessee",817,153,10,14,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,9,14,0,12,0,12,16,19,91,54,8,14,10,16,77,57,63,47,304,104,127,63,93,50,9,15
1500000US470650007004,470650007004,"Block Group 4, Census Tract 7, Hamilton County, Tennessee",833,188,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,24,49,0,12,133,92,0,12,61,66,141,86,34,29,262,73,149,77,21,23,8,14
1500000US470650008001,470650008001,"Block Group 1, Census Tract 8, Hamilton County, Tennessee",1128,187,21,23,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,6,9,32,26,20,32,41,37,26,24,164,94,54,31,72,45,218,69,91,49,259,90,102,41,5,7,17,15
1500000US470650011001,470650011001,"Block Group 1, Census Tract 11, Hamilton County, Tennessee",504,113,11,12,0,12,0,12,0,12,0,12,2,4,0,12,5,7,4,7,0,12,0,12,0,12,23,23,50,38,4,8,146,66,63,38,3,8,87,52,53,39,29,24,16,21,8,12,0,12
1500000US470650011002,470650011002,"Block Group 2, Census Tract 11, Hamilton County, Tennessee",595,118,25,25,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,4,7,20,30,25,37,0,12,23,25,27,30,147,64,26,30,34,29,31,26,37,37,115,53,37,25,39,29,5,8
1500000US470650012001,470650012001,"Block Group 1, Census Tract 12, Hamilton County, Tennessee",1146,195,0,12,0,12,0,12,0,12,0,12,0,12,10,20,18,39,0,12,0,12,27,44,24,29,92,57,58,56,9,20,376,130,70,63,62,48,234,119,6,10,71,69,72,48,17,29,0,12
1500000US470650012002,470650012002,"Block Group 2, Census Tract 12, Hamilton County, Tennessee",203,80,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,10,22,0,12,9,14,11,18,0,12,78,55,0,12,8,13,21,24,33,34,14,16,19,23,0,12,0,12
1500000US470650012003,470650012003,"Block Group 3, Census Tract 12, Hamilton County, Tennessee",737,170,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,46,63,29,32,32,34,94,60,21,23,171,68,96,69,47,46,158,90,7,10,7,12,21,19,8,12,0,12
1500000US470650013001,470650013001,"Block Group 1, Census Tract 13, Hamilton County, Tennessee",722,107,22,20,0,12,0,12,0,12,0,12,15,15,0,12,5,7,24,29,4,6,43,43,21,19,26,27,115,56,0,12,158,55,60,38,39,22,92,34,17,15,60,32,21,27,0,12,0,12
1500000US470650013002,470650013002,"Block Group 2, Census Tract 13, Hamilton County, Tennessee",295,78,1,2,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,15,16,20,22,11,18,4,8,108,50,11,15,17,14,37,27,8,10,53,26,10,13,0,12,0,12
1500000US470650014001,470650014001,"Block Group 1, Census Tract 14, Hamilton County, Tennessee",653,152,0,12,0,12,0,12,0,12,0,12,0,12,0,12,22,26,22,26,0,12,14,21,3,5,13,14,15,14,7,10,173,82,55,45,52,51,86,47,41,27,92,36,55,42,1,2,2,5
1500000US470650014002,470650014002,"Block Group 2, Census Tract 14, Hamilton County, Tennessee",483,116,39,59,0,12,0,12,0,12,0,12,0,12,18,19,8,13,0,12,7,10,0,12,19,28,6,10,17,20,0,12,160,50,21,21,26,23,84,50,4,6,61,31,8,10,5,8,0,12
1500000US470650016001,470650016001,"Block Group 1, Census Tract 16, Hamilton County, Tennessee",1407,166,19,18,0,12,0,12,0,12,19,30,28,37,9,16,9,13,13,15,35,35,36,39,96,59,78,55,132,74,24,23,432,132,115,63,44,30,243,93,29,37,46,41,0,12,0,12,0,12
1500000US470650018001,470650018001,"Block Group 1, Census Tract 18, Hamilton County, Tennessee",721,146,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,9,17,0,12,0,12,11,14,24,26,56,38,0,12,74,53,29,30,35,28,77,44,56,35,306,116,18,19,17,21,9,15
1500000US470650018002,470650018002,"Block Group 2, Census Tract 18, Hamilton County, Tennessee",1080,239,16,34,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,17,26,48,46,10,17,169,70,85,97,116,69,134,88,95,110,267,134,123,86,0,12,0,12
1500000US470650019001,470650019001,"Block Group 1, Census Tract 19, Hamilton County, Tennessee",689,168,7,11,0,12,0,12,0,12,0,12,0,12,5,10,11,18,10,15,0,12,40,59,34,39,42,44,85,75,48,44,174,80,17,20,9,14,93,60,68,80,38,46,0,12,8,13,0,12
1500000US470650019002,470650019002,"Block Group 2, Census Tract 19, Hamilton County, Tennessee",567,178,23,33,0,12,10,16,0,12,0,12,0,12,0,12,7,11,0,12,22,34,16,28,8,14,58,68,40,43,8,12,176,119,35,40,14,29,65,45,27,25,7,11,11,19,0,12,40,64
1500000US470650019003,470650019003,"Block Group 3, Census Tract 19, Hamilton County, Tennessee",989,211,39,39,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,50,44,32,27,51,36,453,139,29,26,19,25,261,131,55,44,0,12,0,12,0,12,0,12
1500000US470650020001,470650020001,"Block Group 1, Census Tract 20, Hamilton County, Tennessee",604,62,7,9,0,12,0,12,0,12,0,12,0,12,0,12,9,11,11,18,0,12,17,15,0,12,3,5,11,11,0,12,117,45,0,12,16,13,64,31,41,27,166,51,71,40,43,25,28,26
1500000US470650020002,470650020002,"Block Group 2, Census Tract 20, Hamilton County, Tennessee",296,63,10,11,0,12,0,12,0,12,0,12,0,12,0,12,18,20,16,23,19,21,0,12,5,7,8,8,47,28,22,28,93,47,11,16,11,17,15,18,11,10,0,12,10,16,0,12,0,12
1500000US470650023001,470650023001,"Block Group 1, Census Tract 23, Hamilton County, Tennessee",927,125,59,32,0,12,0,12,0,12,0,12,9,15,46,67,8,15,26,26,21,13,40,27,60,58,34,31,55,44,15,18,188,62,35,31,45,42,178,82,61,49,47,42,0,12,0,12,0,12
1500000US470650024001,470650024001,"Block Group 1, Census Tract 24, Hamilton County, Tennessee",869,182,20,23,0,12,0,12,0,12,20,32,0,12,0,12,30,46,28,45,0,12,35,48,34,38,0,12,79,79,0,12,148,68,57,41,51,47,93,53,90,85,146,74,32,28,0,12,6,11
1500000US470650024002,470650024002,"Block Group 2, Census Tract 24, Hamilton County, Tennessee",501,140,5,8,0,12,0,12,0,12,0,12,9,16,0,12,0,12,0,12,6,9,22,25,37,44,125,95,36,39,9,14,48,41,31,30,9,14,60,62,10,12,94,69,0,12,0,12,0,12
1500000US470650024003,470650024003,"Block Group 3, Census Tract 24, Hamilton County, Tennessee",539,205,28,33,0,12,0,12,0,12,0,12,0,12,15,24,0,12,0,12,7,12,31,29,19,33,22,38,96,95,30,33,83,57,33,39,63,43,70,46,35,40,7,12,0,12,0,12,0,12
1500000US470650024004,470650024004,"Block Group 4, Census Tract 24, Hamilton County, Tennessee",963,274,88,61,0,12,0,12,0,12,0,12,20,31,38,62,0,12,52,40,7,13,16,26,97,50,70,61,60,60,9,14,232,129,79,67,42,46,86,67,67,53,0,12,0,12,0,12,0,12
1500000US470650025001,470650025001,"Block Group 1, Census Tract 25, Hamilton County, Tennessee",674,137,20,23,0,12,0,12,0,12,0,12,0,12,0,12,0,12,10,16,0,12,8,12,9,16,20,33,15,24,36,47,128,63,44,40,49,41,169,67,32,29,90,61,34,32,10,14,0,12
1500000US470650025002,470650025002,"Block Group 2, Census Tract 25, Hamilton County, Tennessee",910,146,16,18,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,64,53,72,53,113,67,96,62,87,54,154,72,71,58,73,61,65,38,40,40,17,30,32,43,10,15,0,12
1500000US470650025003,470650025003,"Block Group 3, Census Tract 25, Hamilton County, Tennessee",632,165,43,52,0,12,0,12,0,12,0,12,0,12,0,12,0,12,11,17,0,12,13,20,30,30,24,36,47,35,19,21,193,89,72,44,0,12,76,32,8,13,96,74,0,12,0,12,0,12
1500000US470650026001,470650026001,"Block Group 1, Census Tract 26, Hamilton County, Tennessee",582,141,8,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,16,27,8,18,0,12,40,65,30,27,37,30,26,36,180,76,19,17,84,56,66,40,27,24,31,26,10,14,0,12,0,12
1500000US470650026002,470650026002,"Block Group 2, Census Tract 26, Hamilton County, Tennessee",389,167,114,99,0,12,0,12,0,12,14,24,21,22,0,12,0,12,22,33,0,12,4,7,23,36,0,12,31,26,38,35,24,17,30,25,22,25,5,7,15,27,26,29,0,12,0,12,0,12
1500000US470650026003,470650026003,"Block Group 3, Census Tract 26, Hamilton County, Tennessee",517,172,65,53,0,12,0,12,0,12,11,20,66,65,12,19,0,12,10,11,6,9,0,12,13,12,38,37,53,70,6,10,54,32,37,26,30,30,84,59,15,15,12,13,5,7,0,12,0,12
1500000US470650028001,470650028001,"Block Group 1, Census Tract 28, Hamilton County, Tennessee",835,155,13,21,0,12,0,12,0,12,0,12,0,12,13,22,0,12,0,12,14,21,0,12,0,12,0,12,0,12,0,12,125,71,11,19,94,78,114,57,57,44,247,71,132,71,0,12,15,12
1500000US470650028002,470650028002,"Block Group 2, Census Tract 28, Hamilton County, Tennessee",668,115,5,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,5,12,0,12,0,12,0,12,0,12,110,64,8,12,58,39,166,79,39,33,123,57,130,69,19,22,5,10
1500000US470650028003,470650028003,"Block Group 3, Census Tract 28, Hamilton County, Tennessee",1030,140,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,9,14,0,12,16,20,28,29,0,12,8,12,196,75,38,44,115,65,116,64,20,22,343,110,124,50,0,12,17,20
1500000US470650029001,470650029001,"Block Group 1, Census Tract 29, Hamilton County, Tennessee",979,235,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,7,11,0,12,77,71,100,154,0,12,0,12,305,120,10,15,45,28,127,62,67,46,124,66,103,64,6,9,8,13
1500000US470650029002,470650029002,"Block Group 2, Census Tract 29, Hamilton County, Tennessee",751,156,13,13,0,12,0,12,0,12,0,12,0,12,0,12,0,12,15,21,0,12,0,12,0,12,10,15,10,15,0,12,78,44,81,70,69,59,156,84,63,38,137,65,63,47,9,15,47,49
1500000US470650030001,470650030001,"Block Group 1, Census Tract 30, Hamilton County, Tennessee",696,130,21,18,0,12,0,12,0,12,0,12,0,12,3,7,0,12,0,12,0,12,0,12,28,29,22,28,23,24,14,16,260,85,24,17,47,39,89,47,64,42,91,49,10,11,0,12,0,12
1500000US470650030002,470650030002,"Block Group 2, Census Tract 30, Hamilton County, Tennessee",937,176,6,10,0,12,0,12,0,12,7,11,15,21,37,47,33,36,41,40,0,12,6,9,9,14,5,7,69,60,38,41,186,76,14,16,96,47,156,73,62,42,110,67,32,29,6,10,9,10
1500000US470650031001,470650031001,"Block Group 1, Census Tract 31, Hamilton County, Tennessee",1310,189,10,10,0,12,0,12,0,12,0,12,8,16,0,12,0,12,37,36,14,22,33,25,45,34,113,57,59,35,10,11,166,61,84,62,75,42,104,54,13,14,344,101,77,28,89,42,29,21
1500000US470650032001,470650032001,"Block Group 1, Census Tract 32, Hamilton County, Tennessee",659,173,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,9,15,0,12,22,34,21,25,25,27,0,12,114,57,11,20,56,50,231,114,34,33,88,61,39,32,9,14,0,12
1500000US470650032002,470650032002,"Block Group 2, Census Tract 32, Hamilton County, Tennessee",489,158,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,12,19,9,15,23,35,0,12,0,12,163,82,17,25,20,24,79,60,48,46,48,49,35,34,35,34,0,12
1500000US470650032003,470650032003,"Block Group 3, Census Tract 32, Hamilton County, Tennessee",1335,258,28,32,0,12,0,12,0,12,0,12,15,22,0,12,7,11,0,12,0,12,44,40,35,31,9,13,78,67,9,14,461,144,50,45,70,62,243,102,43,36,144,130,99,107,0,12,0,12
1500000US470650033001,470650033001,"Block Group 1, Census Tract 33, Hamilton County, Tennessee",870,252,0,12,0,12,0,12,0,12,0,12,18,28,0,12,0,12,0,12,0,12,0,12,31,34,0,12,0,12,34,39,265,160,0,12,148,110,254,174,19,30,75,64,26,30,0,12,0,12
1500000US470650033002,470650033002,"Block Group 2, Census Tract 33, Hamilton County, Tennessee",575,238,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,47,56,17,27,139,134,13,24,36,39,206,124,53,58,47,71,17,26,0,12,0,12
1500000US470650033003,470650033003,"Block Group 3, Census Tract 33, Hamilton County, Tennessee",844,237,36,41,0,12,0,12,0,12,0,12,0,12,0,12,0,12,29,33,0,12,14,23,0,12,68,74,38,51,0,12,225,108,31,35,117,114,126,89,65,48,29,31,66,52,0,12,0,12
1500000US470650033004,470650033004,"Block Group 4, Census Tract 33, Hamilton County, Tennessee",745,160,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,17,26,14,22,6,13,20,33,54,64,155,97,0,12,52,46,82,74,129,114,142,95,48,43,20,28,6,13
1500000US470650033005,470650033005,"Block Group 5, Census Tract 33, Hamilton County, Tennessee",804,259,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,15,21,0,12,37,41,0,12,18,26,92,92,10,18,290,157,0,12,95,108,54,58,109,78,28,36,19,29,15,22,22,32
1500000US470650033006,470650033006,"Block Group 6, Census Tract 33, Hamilton County, Tennessee",671,168,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,3,5,4,6,2,5,0,12,68,48,53,67,70,90,170,113,56,41,158,46,59,23,18,18,10,12
1500000US470650034001,470650034001,"Block Group 1, Census Tract 34, Hamilton County, Tennessee",765,275,15,21,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,88,132,0,12,0,12,22,34,15,22,240,172,37,61,17,28,229,182,0,12,88,71,14,22,0,12,0,12
1500000US470650034002,470650034002,"Block Group 2, Census Tract 34, Hamilton County, Tennessee",1307,280,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,56,62,12,20,237,154,8,16,133,92,347,163,61,50,363,193,80,79,10,17,0,12
1500000US470650034003,470650034003,"Block Group 3, Census Tract 34, Hamilton County, Tennessee",978,283,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,14,19,0,12,2,4,0,12,13,23,121,96,108,75,74,46,361,168,55,69,144,133,66,53,0,12,20,33
1500000US470650101011,470650101011,"Block Group 1, Census Tract 101.01, Hamilton County, Tennessee",1631,232,78,86,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,49,66,15,26,14,25,63,89,12,21,0,12,423,152,66,44,111,89,351,123,117,59,234,112,59,48,16,26,23,26
1500000US470650101012,470650101012,"Block Group 2, Census Tract 101.01, Hamilton County, Tennessee",1477,363,13,22,0,12,0,12,0,12,0,12,0,12,0,12,0,12,16,26,0,12,0,12,52,58,75,63,149,114,24,33,306,156,130,102,134,99,308,172,122,77,116,70,32,49,0,12,0,12
1500000US470650101013,470650101013,"Block Group 3, Census Tract 101.01, Hamilton County, Tennessee",941,180,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,33,50,0,12,0,12,13,20,16,25,13,20,196,86,24,28,101,65,156,72,114,78,185,138,90,64,0,12,0,12
1500000US470650101031,470650101031,"Block Group 1, Census Tract 101.03, Hamilton County, Tennessee",987,174,10,21,0,12,0,12,0,12,0,12,12,20,0,12,0,12,0,12,12,18,21,24,0,12,13,12,22,28,9,17,132,74,91,59,68,38,155,96,144,87,191,94,93,54,14,20,0,12
1500000US470650101032,470650101032,"Block Group 2, Census Tract 101.03, Hamilton County, Tennessee",1685,247,12,19,0,12,0,12,0,12,0,12,0,12,0,12,0,12,35,56,12,16,0,12,0,12,58,52,0,12,0,12,330,114,222,173,198,131,368,129,153,81,234,101,41,33,0,12,22,21
1500000US470650101041,470650101041,"Block Group 1, Census Tract 101.04, Hamilton County, Tennessee",1077,247,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,8,14,0,12,8,14,7,11,79,61,297,182,22,22,37,32,217,97,118,66,208,114,76,68,0,12,0,12
1500000US470650101042,470650101042,"Block Group 2, Census Tract 101.04, Hamilton County, Tennessee",829,255,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,14,15,7,15,20,25,0,12,65,51,53,47,33,40,334,190,58,61,16,17,78,44,24,26,110,65,8,13,2,5,7,11
1500000US470650101043,470650101043,"Block Group 3, Census Tract 101.04, Hamilton County, Tennessee",897,163,28,20,0,12,0,12,0,12,0,12,0,12,0,12,0,12,10,15,0,12,21,22,95,69,42,37,48,31,20,23,253,83,67,53,23,30,164,85,33,28,64,49,29,27,0,12,0,12
1500000US470650101044,470650101044,"Block Group 4, Census Tract 101.04, Hamilton County, Tennessee",601,185,23,32,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,11,17,10,16,37,34,19,23,0,12,159,90,50,46,21,16,101,89,71,45,70,50,19,30,10,17,0,12
1500000US470650102011,470650102011,"Block Group 1, Census Tract 102.01, Hamilton County, Tennessee",925,179,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,7,13,9,15,0,12,200,84,61,51,40,29,199,79,104,52,173,68,132,69,0,12,0,12
1500000US470650102012,470650102012,"Block Group 2, Census Tract 102.01, Hamilton County, Tennessee",688,177,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,29,26,16,24,8,13,0,12,9,15,310,154,63,66,11,17,95,63,15,17,119,64,13,20,0,12,0,12
1500000US470650102013,470650102013,"Block Group 3, Census Tract 102.01, Hamilton County, Tennessee",988,206,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,15,17,19,29,8,14,11,17,0,12,203,73,71,47,105,86,186,86,110,62,132,70,128,77,0,12,0,12
1500000US470650102021,470650102021,"Block Group 1, Census Tract 102.02, Hamilton County, Tennessee",498,145,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,29,33,0,12,22,30,18,19,14,22,201,97,16,18,37,48,104,72,57,43,0,12,0,12,0,12,0,12
1500000US470650102022,470650102022,"Block Group 2, Census Tract 102.02, Hamilton County, Tennessee",774,181,14,20,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,9,15,19,22,0,12,7,11,0,12,409,127,57,44,16,25,105,73,64,56,59,36,8,12,0,12,7,14
1500000US470650102023,470650102023,"Block Group 3, Census Tract 102.02, Hamilton County, Tennessee",1148,265,0,12,0,12,0,12,0,12,0,12,0,12,12,20,0,12,0,12,0,12,29,32,38,51,50,51,23,28,0,12,469,190,105,92,67,39,177,73,109,106,60,37,0,12,9,14,0,12
1500000US470650102024,470650102024,"Block Group 4, Census Tract 102.02, Hamilton County, Tennessee",872,184,36,44,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,28,34,29,31,14,21,105,103,53,42,0,12,280,94,49,48,38,33,105,67,50,50,56,43,29,34,0,12,0,12
1500000US470650103031,470650103031,"Block Group 1, Census Tract 103.03, Hamilton County, Tennessee",207,115,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,28,28,26,24,70,65,38,46,3,7,42,51,0,12,0,12,0,12
1500000US470650103032,470650103032,"Block Group 2, Census Tract 103.03, Hamilton County, Tennessee",2091,181,5,9,0,12,0,12,0,12,0,12,0,12,0,12,15,22,0,12,30,28,17,19,7,10,39,56,96,83,3,7,531,131,108,56,315,114,380,130,258,98,240,89,47,53,0,12,0,12
1500000US470650103041,470650103041,"Block Group 1, Census Tract 103.04, Hamilton County, Tennessee",1233,173,4,7,4,6,0,12,0,12,0,12,0,12,0,12,0,12,0,12,6,6,15,12,33,27,19,18,22,19,24,17,281,80,50,26,100,39,209,56,107,45,266,63,64,33,9,8,20,21
1500000US470650103042,470650103042,"Block Group 2, Census Tract 103.04, Hamilton County, Tennessee",1071,202,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,9,14,257,75,51,58,71,41,172,82,187,143,293,126,19,22,0,12,12,20
1500000US470650103043,470650103043,"Block Group 3, Census Tract 103.04, Hamilton County, Tennessee",995,214,38,57,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,22,33,0,12,26,38,28,43,6,10,28,43,170,73,60,56,53,50,253,120,97,85,159,73,48,40,0,12,7,11
1500000US470650103044,470650103044,"Block Group 4, Census Tract 103.04, Hamilton County, Tennessee",459,130,8,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,22,33,0,12,15,18,7,12,18,21,106,78,57,39,54,51,51,33,12,18,55,38,54,51,0,12,0,12
1500000US470650103051,470650103051,"Block Group 1, Census Tract 103.05, Hamilton County, Tennessee",2289,225,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,18,20,0,12,44,44,51,49,39,36,58,45,35,46,793,194,82,61,150,85,348,132,106,58,325,114,222,114,18,22,0,12
1500000US470650103061,470650103061,"Block Group 1, Census Tract 103.06, Hamilton County, Tennessee",956,209,8,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,65,84,55,42,32,33,0,12,9,16,13,22,222,93,106,111,51,35,177,89,31,30,144,86,43,36,0,12,0,12
1500000US470650103062,470650103062,"Block Group 2, Census Tract 103.06, Hamilton County, Tennessee",1830,292,33,37,0,12,0,12,0,12,0,12,0,12,4,10,0,12,48,42,15,18,12,16,29,33,66,64,17,18,55,36,450,139,92,70,164,78,322,151,115,81,252,109,122,72,34,32,0,12
1500000US470650103071,470650103071,"Block Group 1, Census Tract 103.07, Hamilton County, Tennessee",879,193,14,23,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,19,31,27,31,54,46,51,57,0,12,0,12,315,127,88,78,113,80,54,49,61,50,36,41,34,39,0,12,13,23
1500000US470650103072,470650103072,"Block Group 2, Census Tract 103.07, Hamilton County, Tennessee",793,179,30,33,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,36,40,8,13,0,12,54,41,59,47,197,100,62,68,31,34,132,80,73,53,55,42,39,35,17,28,0,12
1500000US470650103073,470650103073,"Block Group 3, Census Tract 103.07, Hamilton County, Tennessee",1034,284,18,29,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,16,25,0,12,12,19,37,59,419,166,57,49,77,59,189,147,90,68,87,84,32,36,0,12,0,12
1500000US470650103074,470650103074,"Block Group 4, Census Tract 103.07, Hamilton County, Tennessee",1150,274,28,47,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,54,43,18,28,0,12,20,33,27,31,485,222,139,92,158,86,126,83,33,32,45,42,17,28,0,12,0,12
1500000US470650104111,470650104111,"Block Group 1, Census Tract 104.11, Hamilton County, Tennessee",2279,377,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,14,23,19,31,0,12,0,12,127,126,15,24,0,12,437,164,73,76,60,51,340,123,230,110,571,182,235,104,65,61,93,71
1500000US470650104112,470650104112,"Block Group 2, Census Tract 104.11, Hamilton County, Tennessee",828,216,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,32,37,98,108,18,28,0,12,15,22,139,90,45,70,61,43,103,89,90,73,213,114,14,24,0,12,0,12
1500000US470650104113,470650104113,"Block Group 3, Census Tract 104.11, Hamilton County, Tennessee",1284,218,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,37,49,0,12,0,12,0,12,245,111,43,47,179,96,354,152,105,79,165,96,113,65,28,30,15,23
1500000US470650104114,470650104114,"Block Group 4, Census Tract 104.11, Hamilton County, Tennessee",708,286,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,314,178,83,76,0,12,202,127,62,49,13,21,22,34,12,20,0,12
1500000US470650104121,470650104121,"Block Group 1, Census Tract 104.12, Hamilton County, Tennessee",1334,281,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,30,47,0,12,25,31,19,22,80,87,33,30,61,40,191,122,99,64,154,79,161,77,117,54,172,79,172,143,20,22,0,12
1500000US470650104122,470650104122,"Block Group 2, Census Tract 104.12, Hamilton County, Tennessee",525,174,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,3,5,9,13,25,29,0,12,6,9,148,98,37,59,35,29,80,64,87,72,76,59,19,22,0,12,0,12
