GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01
Id,Id2,Geography,Estimate; Total,Margin of Error; Total
1500000US390490016001,390490016001,"Block Group 1, Census Tract 16, Franklin County, Ohio",586,68
1500000US390490016002,390490016002,"Block Group 2, Census Tract 16, Franklin County, Ohio",361,52
1500000US390490017001,390490017001,"Block Group 1, Census Tract 17, Franklin County, Ohio",593,96
1500000US390490017002,390490017002,"Block Group 2, Census Tract 17, Franklin County, Ohio",343,74
1500000US390490017003,390490017003,"Block Group 3, Census Tract 17, Franklin County, Ohio",382,83
1500000US390490018101,390490018101,"Block Group 1, Census Tract 18.10, Franklin County, Ohio",458,83
1500000US390490018102,390490018102,"Block Group 2, Census Tract 18.10, Franklin County, Ohio",417,80
1500000US390490018103,390490018103,"Block Group 3, Census Tract 18.10, Franklin County, Ohio",285,70
1500000US390490018104,390490018104,"Block Group 4, Census Tract 18.10, Franklin County, Ohio",328,87
1500000US390490018105,390490018105,"Block Group 5, Census Tract 18.10, Franklin County, Ohio",287,63
1500000US390490018201,390490018201,"Block Group 1, Census Tract 18.20, Franklin County, Ohio",401,95
1500000US390490018202,390490018202,"Block Group 2, Census Tract 18.20, Franklin County, Ohio",690,102
1500000US390490018203,390490018203,"Block Group 3, Census Tract 18.20, Franklin County, Ohio",437,77
1500000US390490019011,390490019011,"Block Group 1, Census Tract 19.01, Franklin County, Ohio",525,96
1500000US390490019012,390490019012,"Block Group 2, Census Tract 19.01, Franklin County, Ohio",1182,103
1500000US390490019021,390490019021,"Block Group 1, Census Tract 19.02, Franklin County, Ohio",670,119
1500000US390490019022,390490019022,"Block Group 2, Census Tract 19.02, Franklin County, Ohio",961,156
1500000US390490019023,390490019023,"Block Group 3, Census Tract 19.02, Franklin County, Ohio",490,97
1500000US390490019024,390490019024,"Block Group 4, Census Tract 19.02, Franklin County, Ohio",505,117
1500000US390490020001,390490020001,"Block Group 1, Census Tract 20, Franklin County, Ohio",618,82
1500000US390490020002,390490020002,"Block Group 2, Census Tract 20, Franklin County, Ohio",510,81
1500000US390490020003,390490020003,"Block Group 3, Census Tract 20, Franklin County, Ohio",832,107
1500000US390490021001,390490021001,"Block Group 1, Census Tract 21, Franklin County, Ohio",1211,77
1500000US390490022001,390490022001,"Block Group 1, Census Tract 22, Franklin County, Ohio",1280,31
1500000US390490023001,390490023001,"Block Group 1, Census Tract 23, Franklin County, Ohio",335,45
1500000US390490023002,390490023002,"Block Group 2, Census Tract 23, Franklin County, Ohio",454,62
1500000US390490025101,390490025101,"Block Group 1, Census Tract 25.10, Franklin County, Ohio",301,63
1500000US390490025102,390490025102,"Block Group 2, Census Tract 25.10, Franklin County, Ohio",501,69
1500000US390490025103,390490025103,"Block Group 3, Census Tract 25.10, Franklin County, Ohio",534,72
1500000US390490025201,390490025201,"Block Group 1, Census Tract 25.20, Franklin County, Ohio",304,79
1500000US390490025202,390490025202,"Block Group 2, Census Tract 25.20, Franklin County, Ohio",660,100
1500000US390490025203,390490025203,"Block Group 3, Census Tract 25.20, Franklin County, Ohio",601,111
1500000US390490026001,390490026001,"Block Group 1, Census Tract 26, Franklin County, Ohio",540,100
1500000US390490026002,390490026002,"Block Group 2, Census Tract 26, Franklin County, Ohio",578,107
1500000US390490026003,390490026003,"Block Group 3, Census Tract 26, Franklin County, Ohio",828,106
1500000US390490027101,390490027101,"Block Group 1, Census Tract 27.10, Franklin County, Ohio",833,54
1500000US390490027102,390490027102,"Block Group 2, Census Tract 27.10, Franklin County, Ohio",358,56
1500000US390490027301,390490027301,"Block Group 1, Census Tract 27.30, Franklin County, Ohio",719,66
1500000US390490027302,390490027302,"Block Group 2, Census Tract 27.30, Franklin County, Ohio",433,63
1500000US390490027401,390490027401,"Block Group 1, Census Tract 27.40, Franklin County, Ohio",350,45
1500000US390490027402,390490027402,"Block Group 2, Census Tract 27.40, Franklin County, Ohio",341,44
1500000US390490027403,390490027403,"Block Group 3, Census Tract 27.40, Franklin County, Ohio",423,47
1500000US390490027501,390490027501,"Block Group 1, Census Tract 27.50, Franklin County, Ohio",520,69
1500000US390490027502,390490027502,"Block Group 2, Census Tract 27.50, Franklin County, Ohio",630,70
1500000US390490027601,390490027601,"Block Group 1, Census Tract 27.60, Franklin County, Ohio",425,65
1500000US390490027602,390490027602,"Block Group 2, Census Tract 27.60, Franklin County, Ohio",524,94
1500000US390490027603,390490027603,"Block Group 3, Census Tract 27.60, Franklin County, Ohio",859,99
1500000US390490027701,390490027701,"Block Group 1, Census Tract 27.70, Franklin County, Ohio",292,64
1500000US390490027702,390490027702,"Block Group 2, Census Tract 27.70, Franklin County, Ohio",763,69
1500000US390490027801,390490027801,"Block Group 1, Census Tract 27.80, Franklin County, Ohio",575,58
1500000US390490027802,390490027802,"Block Group 2, Census Tract 27.80, Franklin County, Ohio",618,64
1500000US390490028001,390490028001,"Block Group 1, Census Tract 28, Franklin County, Ohio",305,73
1500000US390490028002,390490028002,"Block Group 2, Census Tract 28, Franklin County, Ohio",432,89
1500000US390490028003,390490028003,"Block Group 3, Census Tract 28, Franklin County, Ohio",148,67
1500000US390490028004,390490028004,"Block Group 4, Census Tract 28, Franklin County, Ohio",492,95
1500000US390490029001,390490029001,"Block Group 1, Census Tract 29, Franklin County, Ohio",753,111
1500000US390490029002,390490029002,"Block Group 2, Census Tract 29, Franklin County, Ohio",651,109
1500000US390490030001,390490030001,"Block Group 1, Census Tract 30, Franklin County, Ohio",1035,116
1500000US390490030002,390490030002,"Block Group 2, Census Tract 30, Franklin County, Ohio",878,127
1500000US390490030003,390490030003,"Block Group 3, Census Tract 30, Franklin County, Ohio",530,106
1500000US390490032001,390490032001,"Block Group 1, Census Tract 32, Franklin County, Ohio",1533,85
1500000US390490036001,390490036001,"Block Group 1, Census Tract 36, Franklin County, Ohio",464,80
1500000US390490036002,390490036002,"Block Group 2, Census Tract 36, Franklin County, Ohio",477,78
1500000US390490037001,390490037001,"Block Group 1, Census Tract 37, Franklin County, Ohio",328,74
1500000US390490037002,390490037002,"Block Group 2, Census Tract 37, Franklin County, Ohio",501,101
1500000US390490037003,390490037003,"Block Group 3, Census Tract 37, Franklin County, Ohio",317,70
1500000US390490037004,390490037004,"Block Group 4, Census Tract 37, Franklin County, Ohio",516,105
1500000US390490037005,390490037005,"Block Group 5, Census Tract 37, Franklin County, Ohio",359,65
1500000US390490038001,390490038001,"Block Group 1, Census Tract 38, Franklin County, Ohio",422,85
1500000US390490038002,390490038002,"Block Group 2, Census Tract 38, Franklin County, Ohio",846,101
1500000US390490040001,390490040001,"Block Group 1, Census Tract 40, Franklin County, Ohio",1834,153
1500000US390490040002,390490040002,"Block Group 2, Census Tract 40, Franklin County, Ohio",836,136
1500000US390490042001,390490042001,"Block Group 1, Census Tract 42, Franklin County, Ohio",414,51
1500000US390490043001,390490043001,"Block Group 1, Census Tract 43, Franklin County, Ohio",1936,199
1500000US390490043002,390490043002,"Block Group 2, Census Tract 43, Franklin County, Ohio",663,149
1500000US390490043003,390490043003,"Block Group 3, Census Tract 43, Franklin County, Ohio",302,126
1500000US390490043004,390490043004,"Block Group 4, Census Tract 43, Franklin County, Ohio",322,115
1500000US390490045001,390490045001,"Block Group 1, Census Tract 45, Franklin County, Ohio",374,104
1500000US390490045002,390490045002,"Block Group 2, Census Tract 45, Franklin County, Ohio",349,124
1500000US390490045003,390490045003,"Block Group 3, Census Tract 45, Franklin County, Ohio",280,74
1500000US390490045004,390490045004,"Block Group 4, Census Tract 45, Franklin County, Ohio",231,84
1500000US390490045005,390490045005,"Block Group 5, Census Tract 45, Franklin County, Ohio",919,127
1500000US390490046101,390490046101,"Block Group 1, Census Tract 46.10, Franklin County, Ohio",432,55
1500000US390490046102,390490046102,"Block Group 2, Census Tract 46.10, Franklin County, Ohio",318,66
1500000US390490046103,390490046103,"Block Group 3, Census Tract 46.10, Franklin County, Ohio",456,82
1500000US390490046104,390490046104,"Block Group 4, Census Tract 46.10, Franklin County, Ohio",442,59
1500000US390490046201,390490046201,"Block Group 1, Census Tract 46.20, Franklin County, Ohio",410,74
1500000US390490046202,390490046202,"Block Group 2, Census Tract 46.20, Franklin County, Ohio",385,68
1500000US390490046203,390490046203,"Block Group 3, Census Tract 46.20, Franklin County, Ohio",319,54
1500000US390490047001,390490047001,"Block Group 1, Census Tract 47, Franklin County, Ohio",301,111
1500000US390490047002,390490047002,"Block Group 2, Census Tract 47, Franklin County, Ohio",495,105
1500000US390490047003,390490047003,"Block Group 3, Census Tract 47, Franklin County, Ohio",381,111
1500000US390490047004,390490047004,"Block Group 4, Census Tract 47, Franklin County, Ohio",225,79
1500000US390490047005,390490047005,"Block Group 5, Census Tract 47, Franklin County, Ohio",461,101
1500000US390490047006,390490047006,"Block Group 6, Census Tract 47, Franklin County, Ohio",304,97
1500000US390490048101,390490048101,"Block Group 1, Census Tract 48.10, Franklin County, Ohio",313,76
1500000US390490048102,390490048102,"Block Group 2, Census Tract 48.10, Franklin County, Ohio",406,82
1500000US390490048103,390490048103,"Block Group 3, Census Tract 48.10, Franklin County, Ohio",561,85
1500000US390490048201,390490048201,"Block Group 1, Census Tract 48.20, Franklin County, Ohio",530,73
1500000US390490048202,390490048202,"Block Group 2, Census Tract 48.20, Franklin County, Ohio",223,54
1500000US390490048203,390490048203,"Block Group 3, Census Tract 48.20, Franklin County, Ohio",395,68
1500000US390490049001,390490049001,"Block Group 1, Census Tract 49, Franklin County, Ohio",409,132
1500000US390490049002,390490049002,"Block Group 2, Census Tract 49, Franklin County, Ohio",406,138
1500000US390490049003,390490049003,"Block Group 3, Census Tract 49, Franklin County, Ohio",436,177
1500000US390490049004,390490049004,"Block Group 4, Census Tract 49, Franklin County, Ohio",534,159
1500000US390490049005,390490049005,"Block Group 5, Census Tract 49, Franklin County, Ohio",628,168
1500000US390490049006,390490049006,"Block Group 6, Census Tract 49, Franklin County, Ohio",292,124
1500000US390490050001,390490050001,"Block Group 1, Census Tract 50, Franklin County, Ohio",208,93
1500000US390490050002,390490050002,"Block Group 2, Census Tract 50, Franklin County, Ohio",477,100
1500000US390490050003,390490050003,"Block Group 3, Census Tract 50, Franklin County, Ohio",373,98
1500000US390490050004,390490050004,"Block Group 4, Census Tract 50, Franklin County, Ohio",388,101
1500000US390490050005,390490050005,"Block Group 5, Census Tract 50, Franklin County, Ohio",311,94
1500000US390490050006,390490050006,"Block Group 6, Census Tract 50, Franklin County, Ohio",394,108
1500000US390490050007,390490050007,"Block Group 7, Census Tract 50, Franklin County, Ohio",450,106
1500000US390490051001,390490051001,"Block Group 1, Census Tract 51, Franklin County, Ohio",605,61
1500000US390490051002,390490051002,"Block Group 2, Census Tract 51, Franklin County, Ohio",238,60
1500000US390490052001,390490052001,"Block Group 1, Census Tract 52, Franklin County, Ohio",513,87
1500000US390490052002,390490052002,"Block Group 2, Census Tract 52, Franklin County, Ohio",1297,89
1500000US390490053001,390490053001,"Block Group 1, Census Tract 53, Franklin County, Ohio",320,72
1500000US390490053002,390490053002,"Block Group 2, Census Tract 53, Franklin County, Ohio",359,84
1500000US390490053003,390490053003,"Block Group 3, Census Tract 53, Franklin County, Ohio",453,73
1500000US390490053004,390490053004,"Block Group 4, Census Tract 53, Franklin County, Ohio",428,75
1500000US390490054101,390490054101,"Block Group 1, Census Tract 54.10, Franklin County, Ohio",816,47
1500000US390490054201,390490054201,"Block Group 1, Census Tract 54.20, Franklin County, Ohio",397,74
1500000US390490054202,390490054202,"Block Group 2, Census Tract 54.20, Franklin County, Ohio",359,67
1500000US390490054203,390490054203,"Block Group 3, Census Tract 54.20, Franklin County, Ohio",398,74
1500000US390490055001,390490055001,"Block Group 1, Census Tract 55, Franklin County, Ohio",396,103
1500000US390490055002,390490055002,"Block Group 2, Census Tract 55, Franklin County, Ohio",462,101
1500000US390490055003,390490055003,"Block Group 3, Census Tract 55, Franklin County, Ohio",347,89
1500000US390490055004,390490055004,"Block Group 4, Census Tract 55, Franklin County, Ohio",245,99
1500000US390490055005,390490055005,"Block Group 5, Census Tract 55, Franklin County, Ohio",364,98
1500000US390490055006,390490055006,"Block Group 6, Census Tract 55, Franklin County, Ohio",329,97
1500000US390490055007,390490055007,"Block Group 7, Census Tract 55, Franklin County, Ohio",247,72
1500000US390490056101,390490056101,"Block Group 1, Census Tract 56.10, Franklin County, Ohio",455,47
1500000US390490056102,390490056102,"Block Group 2, Census Tract 56.10, Franklin County, Ohio",549,50
1500000US390490056201,390490056201,"Block Group 1, Census Tract 56.20, Franklin County, Ohio",297,62
1500000US390490056202,390490056202,"Block Group 2, Census Tract 56.20, Franklin County, Ohio",289,68
1500000US390490056203,390490056203,"Block Group 3, Census Tract 56.20, Franklin County, Ohio",315,72
1500000US390490056204,390490056204,"Block Group 4, Census Tract 56.20, Franklin County, Ohio",352,80
1500000US390490057001,390490057001,"Block Group 1, Census Tract 57, Franklin County, Ohio",365,115
1500000US390490057002,390490057002,"Block Group 2, Census Tract 57, Franklin County, Ohio",716,142
1500000US390490057003,390490057003,"Block Group 3, Census Tract 57, Franklin County, Ohio",1243,138
1500000US390490058101,390490058101,"Block Group 1, Census Tract 58.10, Franklin County, Ohio",547,107
1500000US390490058102,390490058102,"Block Group 2, Census Tract 58.10, Franklin County, Ohio",342,85
1500000US390490058103,390490058103,"Block Group 3, Census Tract 58.10, Franklin County, Ohio",633,98
1500000US390490058201,390490058201,"Block Group 1, Census Tract 58.20, Franklin County, Ohio",530,79
1500000US390490058202,390490058202,"Block Group 2, Census Tract 58.20, Franklin County, Ohio",678,79
1500000US390490059001,390490059001,"Block Group 1, Census Tract 59, Franklin County, Ohio",347,75
1500000US390490059002,390490059002,"Block Group 2, Census Tract 59, Franklin County, Ohio",336,65
1500000US390490059003,390490059003,"Block Group 3, Census Tract 59, Franklin County, Ohio",235,53
1500000US390490059004,390490059004,"Block Group 4, Census Tract 59, Franklin County, Ohio",325,64
1500000US390490060001,390490060001,"Block Group 1, Census Tract 60, Franklin County, Ohio",316,65
1500000US390490060002,390490060002,"Block Group 2, Census Tract 60, Franklin County, Ohio",434,62
1500000US390490060003,390490060003,"Block Group 3, Census Tract 60, Franklin County, Ohio",306,60
1500000US390490061001,390490061001,"Block Group 1, Census Tract 61, Franklin County, Ohio",324,68
1500000US390490061002,390490061002,"Block Group 2, Census Tract 61, Franklin County, Ohio",336,65
1500000US390490061003,390490061003,"Block Group 3, Census Tract 61, Franklin County, Ohio",464,74
1500000US390490061004,390490061004,"Block Group 4, Census Tract 61, Franklin County, Ohio",181,60
1500000US390490062201,390490062201,"Block Group 1, Census Tract 62.20, Franklin County, Ohio",840,110
1500000US390490062202,390490062202,"Block Group 2, Census Tract 62.20, Franklin County, Ohio",174,59
1500000US390490062203,390490062203,"Block Group 3, Census Tract 62.20, Franklin County, Ohio",999,134
1500000US390490062204,390490062204,"Block Group 4, Census Tract 62.20, Franklin County, Ohio",657,86
1500000US390490062205,390490062205,"Block Group 5, Census Tract 62.20, Franklin County, Ohio",760,111
1500000US390490062301,390490062301,"Block Group 1, Census Tract 62.30, Franklin County, Ohio",1002,250
1500000US390490062302,390490062302,"Block Group 2, Census Tract 62.30, Franklin County, Ohio",3297,359
1500000US390490062303,390490062303,"Block Group 3, Census Tract 62.30, Franklin County, Ohio",1086,228
1500000US390490062304,390490062304,"Block Group 4, Census Tract 62.30, Franklin County, Ohio",1902,333
1500000US390490062361,390490062361,"Block Group 1, Census Tract 62.36, Franklin County, Ohio",590,63
1500000US390490062362,390490062362,"Block Group 2, Census Tract 62.36, Franklin County, Ohio",540,62
1500000US390490062363,390490062363,"Block Group 3, Census Tract 62.36, Franklin County, Ohio",867,77
1500000US390490063101,390490063101,"Block Group 1, Census Tract 63.10, Franklin County, Ohio",472,59
1500000US390490063102,390490063102,"Block Group 2, Census Tract 63.10, Franklin County, Ohio",434,43
1500000US390490063103,390490063103,"Block Group 3, Census Tract 63.10, Franklin County, Ohio",393,40
1500000US390490063104,390490063104,"Block Group 4, Census Tract 63.10, Franklin County, Ohio",453,53
1500000US390490063211,390490063211,"Block Group 1, Census Tract 63.21, Franklin County, Ohio",278,43
1500000US390490063212,390490063212,"Block Group 2, Census Tract 63.21, Franklin County, Ohio",555,61
1500000US390490063213,390490063213,"Block Group 3, Census Tract 63.21, Franklin County, Ohio",470,56
1500000US390490063214,390490063214,"Block Group 4, Census Tract 63.21, Franklin County, Ohio",419,47
1500000US390490063231,390490063231,"Block Group 1, Census Tract 63.23, Franklin County, Ohio",647,63
1500000US390490063232,390490063232,"Block Group 2, Census Tract 63.23, Franklin County, Ohio",467,51
1500000US390490063233,390490063233,"Block Group 3, Census Tract 63.23, Franklin County, Ohio",443,56
1500000US390490063301,390490063301,"Block Group 1, Census Tract 63.30, Franklin County, Ohio",336,88
1500000US390490063302,390490063302,"Block Group 2, Census Tract 63.30, Franklin County, Ohio",345,94
1500000US390490063303,390490063303,"Block Group 3, Census Tract 63.30, Franklin County, Ohio",316,73
1500000US390490063304,390490063304,"Block Group 4, Census Tract 63.30, Franklin County, Ohio",319,83
1500000US390490063305,390490063305,"Block Group 5, Census Tract 63.30, Franklin County, Ohio",377,102
1500000US390490063306,390490063306,"Block Group 6, Census Tract 63.30, Franklin County, Ohio",435,86
1500000US390490063401,390490063401,"Block Group 1, Census Tract 63.40, Franklin County, Ohio",723,67
1500000US390490063402,390490063402,"Block Group 2, Census Tract 63.40, Franklin County, Ohio",580,73
1500000US390490063511,390490063511,"Block Group 1, Census Tract 63.51, Franklin County, Ohio",697,82
1500000US390490063512,390490063512,"Block Group 2, Census Tract 63.51, Franklin County, Ohio",712,79
1500000US390490063513,390490063513,"Block Group 3, Census Tract 63.51, Franklin County, Ohio",541,76
1500000US390490063521,390490063521,"Block Group 1, Census Tract 63.52, Franklin County, Ohio",623,111
1500000US390490063522,390490063522,"Block Group 2, Census Tract 63.52, Franklin County, Ohio",650,101
1500000US390490063523,390490063523,"Block Group 3, Census Tract 63.52, Franklin County, Ohio",567,85
1500000US390490063531,390490063531,"Block Group 1, Census Tract 63.53, Franklin County, Ohio",761,122
1500000US390490063532,390490063532,"Block Group 2, Census Tract 63.53, Franklin County, Ohio",1202,159
1500000US390490063533,390490063533,"Block Group 3, Census Tract 63.53, Franklin County, Ohio",684,122
1500000US390490063711,390490063711,"Block Group 1, Census Tract 63.71, Franklin County, Ohio",726,154
1500000US390490063712,390490063712,"Block Group 2, Census Tract 63.71, Franklin County, Ohio",808,121
1500000US390490063713,390490063713,"Block Group 3, Census Tract 63.71, Franklin County, Ohio",767,154
1500000US390490063714,390490063714,"Block Group 4, Census Tract 63.71, Franklin County, Ohio",709,129
1500000US390490063721,390490063721,"Block Group 1, Census Tract 63.72, Franklin County, Ohio",811,131
1500000US390490063722,390490063722,"Block Group 2, Census Tract 63.72, Franklin County, Ohio",1356,154
1500000US390490063723,390490063723,"Block Group 3, Census Tract 63.72, Franklin County, Ohio",577,130
1500000US390490063831,390490063831,"Block Group 1, Census Tract 63.83, Franklin County, Ohio",1083,156
1500000US390490063832,390490063832,"Block Group 2, Census Tract 63.83, Franklin County, Ohio",938,180
1500000US390490063833,390490063833,"Block Group 3, Census Tract 63.83, Franklin County, Ohio",543,127
1500000US390490063834,390490063834,"Block Group 4, Census Tract 63.83, Franklin County, Ohio",690,199
1500000US390490063835,390490063835,"Block Group 5, Census Tract 63.83, Franklin County, Ohio",634,124
1500000US390490063841,390490063841,"Block Group 1, Census Tract 63.84, Franklin County, Ohio",377,120
1500000US390490063842,390490063842,"Block Group 2, Census Tract 63.84, Franklin County, Ohio",730,117
1500000US390490063843,390490063843,"Block Group 3, Census Tract 63.84, Franklin County, Ohio",676,117
1500000US390490063844,390490063844,"Block Group 4, Census Tract 63.84, Franklin County, Ohio",241,46
1500000US390490063845,390490063845,"Block Group 5, Census Tract 63.84, Franklin County, Ohio",740,136
1500000US390490063861,390490063861,"Block Group 1, Census Tract 63.86, Franklin County, Ohio",793,107
1500000US390490063862,390490063862,"Block Group 2, Census Tract 63.86, Franklin County, Ohio",689,96
1500000US390490063863,390490063863,"Block Group 3, Census Tract 63.86, Franklin County, Ohio",420,78
1500000US390490063871,390490063871,"Block Group 1, Census Tract 63.87, Franklin County, Ohio",791,174
1500000US390490063872,390490063872,"Block Group 2, Census Tract 63.87, Franklin County, Ohio",279,48
1500000US390490063873,390490063873,"Block Group 3, Census Tract 63.87, Franklin County, Ohio",240,70
1500000US390490063874,390490063874,"Block Group 4, Census Tract 63.87, Franklin County, Ohio",1441,169
1500000US390490063911,390490063911,"Block Group 1, Census Tract 63.91, Franklin County, Ohio",768,68
1500000US390490063912,390490063912,"Block Group 2, Census Tract 63.91, Franklin County, Ohio",1131,77
1500000US390490063921,390490063921,"Block Group 1, Census Tract 63.92, Franklin County, Ohio",835,63
1500000US390490063922,390490063922,"Block Group 2, Census Tract 63.92, Franklin County, Ohio",714,64
1500000US390490063923,390490063923,"Block Group 3, Census Tract 63.92, Franklin County, Ohio",205,35
1500000US390490063931,390490063931,"Block Group 1, Census Tract 63.93, Franklin County, Ohio",1021,85
1500000US390490063932,390490063932,"Block Group 2, Census Tract 63.93, Franklin County, Ohio",609,69
1500000US390490063933,390490063933,"Block Group 3, Census Tract 63.93, Franklin County, Ohio",442,78
1500000US390490063941,390490063941,"Block Group 1, Census Tract 63.94, Franklin County, Ohio",380,60
1500000US390490063942,390490063942,"Block Group 2, Census Tract 63.94, Franklin County, Ohio",704,65
1500000US390490063951,390490063951,"Block Group 1, Census Tract 63.95, Franklin County, Ohio",1225,108
1500000US390490063952,390490063952,"Block Group 2, Census Tract 63.95, Franklin County, Ohio",768,105
1500000US390490063961,390490063961,"Block Group 1, Census Tract 63.96, Franklin County, Ohio",831,127
1500000US390490063962,390490063962,"Block Group 2, Census Tract 63.96, Franklin County, Ohio",520,117
1500000US390490063963,390490063963,"Block Group 3, Census Tract 63.96, Franklin County, Ohio",380,87
1500000US390490063964,390490063964,"Block Group 4, Census Tract 63.96, Franklin County, Ohio",545,119
1500000US390490064101,390490064101,"Block Group 1, Census Tract 64.10, Franklin County, Ohio",294,52
1500000US390490064102,390490064102,"Block Group 2, Census Tract 64.10, Franklin County, Ohio",508,78
1500000US390490064103,390490064103,"Block Group 3, Census Tract 64.10, Franklin County, Ohio",513,67
1500000US390490064301,390490064301,"Block Group 1, Census Tract 64.30, Franklin County, Ohio",350,55
1500000US390490064302,390490064302,"Block Group 2, Census Tract 64.30, Franklin County, Ohio",404,47
1500000US390490064303,390490064303,"Block Group 3, Census Tract 64.30, Franklin County, Ohio",322,39
1500000US390490064304,390490064304,"Block Group 4, Census Tract 64.30, Franklin County, Ohio",398,68
1500000US390490064305,390490064305,"Block Group 5, Census Tract 64.30, Franklin County, Ohio",460,80
1500000US390490065001,390490065001,"Block Group 1, Census Tract 65, Franklin County, Ohio",343,51
1500000US390490065002,390490065002,"Block Group 2, Census Tract 65, Franklin County, Ohio",334,62
1500000US390490065003,390490065003,"Block Group 3, Census Tract 65, Franklin County, Ohio",298,51
1500000US390490065004,390490065004,"Block Group 4, Census Tract 65, Franklin County, Ohio",420,57
1500000US390490066001,390490066001,"Block Group 1, Census Tract 66, Franklin County, Ohio",519,62
1500000US390490066002,390490066002,"Block Group 2, Census Tract 66, Franklin County, Ohio",597,67
1500000US390490066003,390490066003,"Block Group 3, Census Tract 66, Franklin County, Ohio",532,72
1500000US390490067101,390490067101,"Block Group 1, Census Tract 67.10, Franklin County, Ohio",751,52
1500000US390490067102,390490067102,"Block Group 2, Census Tract 67.10, Franklin County, Ohio",558,54
1500000US390490067211,390490067211,"Block Group 1, Census Tract 67.21, Franklin County, Ohio",257,33
1500000US390490067212,390490067212,"Block Group 2, Census Tract 67.21, Franklin County, Ohio",391,42
1500000US390490067213,390490067213,"Block Group 3, Census Tract 67.21, Franklin County, Ohio",319,34
1500000US390490067214,390490067214,"Block Group 4, Census Tract 67.21, Franklin County, Ohio",340,37
1500000US390490067221,390490067221,"Block Group 1, Census Tract 67.22, Franklin County, Ohio",525,60
1500000US390490067222,390490067222,"Block Group 2, Census Tract 67.22, Franklin County, Ohio",348,57
1500000US390490067223,390490067223,"Block Group 3, Census Tract 67.22, Franklin County, Ohio",327,56
1500000US390490068101,390490068101,"Block Group 1, Census Tract 68.10, Franklin County, Ohio",491,41
1500000US390490068102,390490068102,"Block Group 2, Census Tract 68.10, Franklin County, Ohio",492,37
1500000US390490068211,390490068211,"Block Group 1, Census Tract 68.21, Franklin County, Ohio",1046,116
1500000US390490068212,390490068212,"Block Group 2, Census Tract 68.21, Franklin County, Ohio",1090,119
1500000US390490068221,390490068221,"Block Group 1, Census Tract 68.22, Franklin County, Ohio",448,46
1500000US390490068222,390490068222,"Block Group 2, Census Tract 68.22, Franklin County, Ohio",538,47
1500000US390490069101,390490069101,"Block Group 1, Census Tract 69.10, Franklin County, Ohio",355,32
1500000US390490069102,390490069102,"Block Group 2, Census Tract 69.10, Franklin County, Ohio",294,38
1500000US390490069211,390490069211,"Block Group 1, Census Tract 69.21, Franklin County, Ohio",413,78
1500000US390490069212,390490069212,"Block Group 2, Census Tract 69.21, Franklin County, Ohio",492,87
1500000US390490069213,390490069213,"Block Group 3, Census Tract 69.21, Franklin County, Ohio",516,103
1500000US390490069214,390490069214,"Block Group 4, Census Tract 69.21, Franklin County, Ohio",473,60
1500000US390490069231,390490069231,"Block Group 1, Census Tract 69.23, Franklin County, Ohio",438,68
1500000US390490069232,390490069232,"Block Group 2, Census Tract 69.23, Franklin County, Ohio",324,97
1500000US390490069233,390490069233,"Block Group 3, Census Tract 69.23, Franklin County, Ohio",335,83
1500000US390490069234,390490069234,"Block Group 4, Census Tract 69.23, Franklin County, Ohio",383,75
1500000US390490069241,390490069241,"Block Group 1, Census Tract 69.24, Franklin County, Ohio",781,103
1500000US390490069242,390490069242,"Block Group 2, Census Tract 69.24, Franklin County, Ohio",1117,104
1500000US390490069311,390490069311,"Block Group 1, Census Tract 69.31, Franklin County, Ohio",564,165
1500000US390490069312,390490069312,"Block Group 2, Census Tract 69.31, Franklin County, Ohio",235,84
1500000US390490069313,390490069313,"Block Group 3, Census Tract 69.31, Franklin County, Ohio",642,121
1500000US390490069314,390490069314,"Block Group 4, Census Tract 69.31, Franklin County, Ohio",440,117
1500000US390490069315,390490069315,"Block Group 5, Census Tract 69.31, Franklin County, Ohio",478,124
1500000US390490069316,390490069316,"Block Group 6, Census Tract 69.31, Franklin County, Ohio",404,91
1500000US390490069321,390490069321,"Block Group 1, Census Tract 69.32, Franklin County, Ohio",439,142
1500000US390490069322,390490069322,"Block Group 2, Census Tract 69.32, Franklin County, Ohio",415,117
1500000US390490069323,390490069323,"Block Group 3, Census Tract 69.32, Franklin County, Ohio",414,117
1500000US390490069324,390490069324,"Block Group 4, Census Tract 69.32, Franklin County, Ohio",485,171
1500000US390490069325,390490069325,"Block Group 5, Census Tract 69.32, Franklin County, Ohio",361,151
1500000US390490069326,390490069326,"Block Group 6, Census Tract 69.32, Franklin County, Ohio",317,82
1500000US390490069331,390490069331,"Block Group 1, Census Tract 69.33, Franklin County, Ohio",783,126
1500000US390490069332,390490069332,"Block Group 2, Census Tract 69.33, Franklin County, Ohio",671,133
1500000US390490069333,390490069333,"Block Group 3, Census Tract 69.33, Franklin County, Ohio",561,129
1500000US390490069334,390490069334,"Block Group 4, Census Tract 69.33, Franklin County, Ohio",647,134
1500000US390490069421,390490069421,"Block Group 1, Census Tract 69.42, Franklin County, Ohio",584,21
1500000US390490069431,390490069431,"Block Group 1, Census Tract 69.43, Franklin County, Ohio",350,67
1500000US390490069432,390490069432,"Block Group 2, Census Tract 69.43, Franklin County, Ohio",566,77
1500000US390490069433,390490069433,"Block Group 3, Census Tract 69.43, Franklin County, Ohio",561,99
