GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01
Id,Id2,Geography,Estimate; Total,Margin of Error; Total
1400000US08013013213,08013013213,"Census Tract 132.13, Boulder County, Colorado",7887,663
1400000US08013013302,08013013302,"Census Tract 133.02, Boulder County, Colorado",4683,471
1400000US08013013305,08013013305,"Census Tract 133.05, Boulder County, Colorado",4814,256
1400000US08013013306,08013013306,"Census Tract 133.06, Boulder County, Colorado",5095,366
1400000US08013013307,08013013307,"Census Tract 133.07, Boulder County, Colorado",3460,278
1400000US08013013308,08013013308,"Census Tract 133.08, Boulder County, Colorado",3437,314
1400000US08013013401,08013013401,"Census Tract 134.01, Boulder County, Colorado",3675,371
1400000US08013013402,08013013402,"Census Tract 134.02, Boulder County, Colorado",7912,613
1400000US08013013503,08013013503,"Census Tract 135.03, Boulder County, Colorado",5626,375
1400000US08013013505,08013013505,"Census Tract 135.05, Boulder County, Colorado",5034,333
1400000US08013013506,08013013506,"Census Tract 135.06, Boulder County, Colorado",4265,324
1400000US08013013507,08013013507,"Census Tract 135.07, Boulder County, Colorado",3251,263
1400000US08013013508,08013013508,"Census Tract 135.08, Boulder County, Colorado",7317,498
1400000US08013013601,08013013601,"Census Tract 136.01, Boulder County, Colorado",4144,322
1400000US08013013602,08013013602,"Census Tract 136.02, Boulder County, Colorado",984,177
1400000US08013013701,08013013701,"Census Tract 137.01, Boulder County, Colorado",6604,520
1400000US08013013702,08013013702,"Census Tract 137.02, Boulder County, Colorado",6083,413
1400000US08013060600,08013060600,"Census Tract 606, Boulder County, Colorado",5560,281
1400000US08013060700,08013060700,"Census Tract 607, Boulder County, Colorado",3129,230
1400000US08013060800,08013060800,"Census Tract 608, Boulder County, Colorado",6862,420
1400000US08013060900,08013060900,"Census Tract 609, Boulder County, Colorado",4559,267
1400000US08013061300,08013061300,"Census Tract 613, Boulder County, Colorado",3615,161
1400000US08013061400,08013061400,"Census Tract 614, Boulder County, Colorado",3752,249
1400000US08014030000,08014030000,"Census Tract 300, Broomfield County, Colorado",3466,241
1400000US08014030100,08014030100,"Census Tract 301, Broomfield County, Colorado",2337,211
1400000US08014030200,08014030200,"Census Tract 302, Broomfield County, Colorado",1814,138
1400000US08014030300,08014030300,"Census Tract 303, Broomfield County, Colorado",3574,249
1400000US08014030400,08014030400,"Census Tract 304, Broomfield County, Colorado",3709,209
1400000US08014030500,08014030500,"Census Tract 305, Broomfield County, Colorado",5693,578
1400000US08014030600,08014030600,"Census Tract 306, Broomfield County, Colorado",6130,396
1400000US08014030700,08014030700,"Census Tract 307, Broomfield County, Colorado",3035,240
1400000US08014030800,08014030800,"Census Tract 308, Broomfield County, Colorado",5623,263
1400000US08014030900,08014030900,"Census Tract 309, Broomfield County, Colorado",5975,330
1400000US08014031000,08014031000,"Census Tract 310, Broomfield County, Colorado",5401,384
