GEO.id,GEO.id2_x,GEO.display-label_x,HD01_VD01,HC03_EST_VC01,HC04_EST_VC01,EMP,UNEMP,HC01_VC54,HC01_EST_VC02,HC02_EST_VC02,HC01_EST_VC14,HC01_EST_VC15,AC
1400000US08101002916,8101002916,"Census Tract 29.16, Pueblo County, Colorado",2954,54.5,6.4,1230,3,160,1224,34943,143,120,18
1400000US08101002917,8101002917,"Census Tract 29.17, Pueblo County, Colorado",2874,56.3,13.1,1223,7,130,966,64960,367,231,14
1400000US08101002918,8101002918,"Census Tract 29.18, Pueblo County, Colorado",6244,63.5,5.6,3149,4,395,2294,62377,503,236,52
1400000US08101003001,8101003001,"Census Tract 30.01, Pueblo County, Colorado",1087,46.4,23.1,380,11,49,415,41141,72,21,0
1400000US08101003004,8101003004,"Census Tract 30.04, Pueblo County, Colorado",2827,53.6,9.2,1307,5,191,1009,83750,523,426,21
1400000US08101003103,8101003103,"Census Tract 31.03, Pueblo County, Colorado",1874,52.9,9.7,805,5,136,758,43784,179,99,35
1400000US08101003104,8101003104,"Census Tract 31.04, Pueblo County, Colorado",2248,53.3,6.7,1002,4,153,892,58558,252,115,16
1400000US08101003105,8101003105,"Census Tract 31.05, Pueblo County, Colorado",3316,55.6,8.4,1421,5,134,1115,64755,392,275,14
1400000US08101003106,8101003106,"Census Tract 31.06, Pueblo County, Colorado",1200,41.6,17.8,443,7,43,452,52500,152,71,6
1400000US08101003200,8101003200,"Census Tract 32, Pueblo County, Colorado",3426,53.3,8.4,1503,4,187,1288,47614,316,135,116
1400000US08101003500,8101003500,"Census Tract 35, Pueblo County, Colorado",2123,21.7,21.2,436,5,71,1023,17440,85,46,186
1400000US08101003600,8101003600,"Census Tract 36, Pueblo County, Colorado",2309,39.8,8.4,700,3,57,789,30438,169,51,32
1400000US08101980100,8101980100,"Census Tract 9801, Pueblo County, Colorado",0,-,-,#VALUE!,#VALUE!,0,0,-,0,0,0
1400000US08103951100,8103951100,"Census Tract 9511, Rio Blanco County, Colorado",3958,66.1,5.6,2042,4,153,1511,53750,420,199,197
1400000US08103951200,8103951200,"Census Tract 9512, Rio Blanco County, Colorado",2754,64.5,1.8,1349,1,102,971,68924,199,130,83
1400000US08105976700,8105976700,"Census Tract 9767, Rio Grande County, Colorado",5050,56.1,6.6,2149,4,270,1923,38170,324,267,24
1400000US08105976800,8105976800,"Census Tract 9768, Rio Grande County, Colorado",2133,52.4,10.6,890,6,89,766,28158,158,53,58
1400000US08105977000,8105977000,"Census Tract 9770, Rio Grande County, Colorado",4562,55,8.4,2058,5,227,1928,50333,637,316,114
1400000US08107000100,8107000100,"Census Tract 1, Routt County, Colorado",2049,67,1.2,1049,1,79,794,71230,373,324,39
1400000US08107000200,8107000200,"Census Tract 2, Routt County, Colorado",1974,68,4.9,1060,3,151,792,55341,201,58,32
1400000US08107000300,8107000300,"Census Tract 3, Routt County, Colorado",2078,69.6,3.9,1230,3,76,944,68500,435,276,37
1400000US08107000400,8107000400,"Census Tract 4, Routt County, Colorado",3423,77.5,3.8,2103,3,179,1142,87361,773,298,50
1400000US08107000500,8107000500,"Census Tract 5, Routt County, Colorado",4151,72.6,3.4,2521,2,152,1559,71473,1164,548,521
1400000US08107000600,8107000600,"Census Tract 6, Routt County, Colorado",3021,78.3,3.4,1901,3,197,1244,70109,718,533,158
1400000US08107000700,8107000700,"Census Tract 7, Routt County, Colorado",4954,72.3,4.8,3176,3,331,2170,48147,1749,462,595
1400000US08107000800,8107000800,"Census Tract 8, Routt County, Colorado",1956,63.3,6.9,1018,4,72,786,59271,394,244,68
1400000US08109977600,8109977600,"Census Tract 9776, Saguache County, Colorado",3353,42.8,14.4,1216,6,132,1684,33191,632,315,155
1400000US08109977700,8109977700,"Census Tract 9777, Saguache County, Colorado",2885,58.4,4.6,1237,3,168,914,33649,161,90,64
1400000US08111972600,8111972600,"Census Tract 9726, San Juan County, Colorado",606,61.8,13.8,337,9,76,282,36324,114,24,169
1400000US08113968101,8113968101,"Census Tract 9681.01, San Miguel County, Colorado",2019,82.4,4.9,1439,4,108,860,62000,741,262,908
1400000US08113968102,8113968102,"Census Tract 9681.02, San Miguel County, Colorado",1891,65.3,11.1,1004,7,79,814,46304,622,192,374
1400000US08113968103,8113968103,"Census Tract 9681.03, San Miguel County, Colorado",2072,69.4,4.8,1186,3,103,914,66471,685,261,47
1400000US08113968200,8113968200,"Census Tract 9682, San Miguel County, Colorado",1694,63.1,2.2,852,1,90,722,46979,236,99,72
1400000US08115968300,8115968300,"Census Tract 9683, Sedgwick County, Colorado",2365,52.8,6.4,1027,3,108,951,44191,251,99,67
1400000US08117000100,8117000100,"Census Tract 1, Summit County, Colorado",8326,79.1,1.5,5524,1,947,2923,71952,2167,1061,195
1400000US08117000200,8117000200,"Census Tract 2, Summit County, Colorado",7452,75.6,5.2,4775,4,459,2483,59557,1298,633,576
1400000US08117000300,8117000300,"Census Tract 3, Summit County, Colorado",3686,71.5,7.9,2237,6,372,1434,66333,702,750,261
1400000US08117000401,8117000401,"Census Tract 4.01, Summit County, Colorado",4520,74.2,5.5,2913,4,288,1418,72600,1488,446,960
1400000US08117000402,8117000402,"Census Tract 4.02, Summit County, Colorado",4956,66.7,6.2,2725,4,153,1885,74127,1284,641,785
1400000US08119010103,8119010103,"Census Tract 101.03, Teller County, Colorado",7724,60.3,9.1,3768,5,344,2897,79821,1263,855,112
1400000US08119010104,8119010104,"Census Tract 101.04, Teller County, Colorado",1993,62,5.6,1022,3,118,825,49233,246,171,16
1400000US08119010105,8119010105,"Census Tract 101.05, Teller County, Colorado",5268,59.9,7.1,2730,4,388,2342,66563,696,805,21
1400000US08119010106,8119010106,"Census Tract 101.06, Teller County, Colorado",5141,52.6,12.1,2339,6,167,2142,53512,546,317,12
1400000US08119010201,8119010201,"Census Tract 102.01, Teller County, Colorado",2597,62.7,3.6,1339,2,94,1059,49464,363,98,214
1400000US08119010202,8119010202,"Census Tract 102.02, Teller County, Colorado",617,53.6,4.1,303,2,27,316,47000,127,39,18
1400000US08121924100,8121924100,"Census Tract 9241, Washington County, Colorado",2028,59.8,5.5,931,3,53,834,43864,175,59,39
1400000US08121924200,8121924200,"Census Tract 9242, Washington County, Colorado",2767,53.8,4.8,1266,3,115,1129,46303,254,68,89
1400000US08123000100,8123000100,"Census Tract 1, Weld County, Colorado",2313,44,9.8,887,4,127,1257,19492,107,31,99
1400000US08123000200,8123000200,"Census Tract 2, Weld County, Colorado",3655,46.3,18.4,1583,9,211,783,24495,127,57,382
1400000US08123000300,8123000300,"Census Tract 3, Weld County, Colorado",2083,31.4,19.2,654,6,95,0,-,0,6,154
1400000US08123000401,8123000401,"Census Tract 4.01, Weld County, Colorado",3083,63.2,6.3,1689,4,77,1364,53214,518,469,150
1400000US08123000402,8123000402,"Census Tract 4.02, Weld County, Colorado",3666,60.6,12.4,1722,8,256,1295,48191,338,136,72
1400000US08123000501,8123000501,"Census Tract 5.01, Weld County, Colorado",3339,49.7,8.9,1116,4,104,1028,28333,55,43,75
1400000US08123000502,8123000502,"Census Tract 5.02, Weld County, Colorado",3208,53.4,20,1247,11,106,1219,24923,93,51,158
1400000US08123000600,8123000600,"Census Tract 6, Weld County, Colorado",2063,15.4,7.2,270,1,29,274,29808,54,25,0
1400000US08123000701,8123000701,"Census Tract 7.01, Weld County, Colorado",1696,52.5,14.2,610,7,55,556,42778,37,37,86
1400000US08123000703,8123000703,"Census Tract 7.03, Weld County, Colorado",7163,57.8,11.2,2765,6,590,2014,42716,228,42,87
1400000US08123000704,8123000704,"Census Tract 7.04, Weld County, Colorado",739,74.4,6.8,345,5,42,196,66310,65,4,16
1400000US08123000705,8123000705,"Census Tract 7.05, Weld County, Colorado",1384,58.4,2.2,661,1,65,589,47679,169,73,29
1400000US08123000800,8123000800,"Census Tract 8, Weld County, Colorado",3524,56,8.2,1850,5,277,1399,23940,170,119,328
1400000US08123000900,8123000900,"Census Tract 9, Weld County, Colorado",3167,55.7,11.7,1341,7,105,1078,49746,211,151,127
1400000US08123001003,8123001003,"Census Tract 10.03, Weld County, Colorado",5263,56.6,15,1858,8,288,1741,25864,166,11,202
1400000US08123001004,8123001004,"Census Tract 10.04, Weld County, Colorado",4889,66,8.6,2248,6,222,1562,33077,52,57,141
1400000US08123001005,8123001005,"Census Tract 10.05, Weld County, Colorado",7097,69.6,6.3,3621,4,722,2315,50733,314,152,218
1400000US08123001006,8123001006,"Census Tract 10.06, Weld County, Colorado",4906,64.4,7.6,2207,5,470,1648,45085,339,33,0
1400000US08123001100,8123001100,"Census Tract 11, Weld County, Colorado",4053,61.8,2.6,1910,2,330,1760,51731,440,322,34
1400000US08123001201,8123001201,"Census Tract 12.01, Weld County, Colorado",3892,64.9,10,1957,6,185,1687,37480,341,173,102
1400000US08123001202,8123001202,"Census Tract 12.02, Weld County, Colorado",3062,56.2,3.8,1356,2,151,1114,53056,442,156,109
1400000US08123001300,8123001300,"Census Tract 13, Weld County, Colorado",7190,55.9,11.5,3016,6,341,2307,45249,447,188,47
1400000US08123001404,8123001404,"Census Tract 14.04, Weld County, Colorado",2958,61,7.8,1509,5,257,1020,59271,299,104,5
1400000US08123001405,8123001405,"Census Tract 14.05, Weld County, Colorado",4190,67.6,6.4,1905,4,191,1329,51114,396,172,0
1400000US08123001406,8123001406,"Census Tract 14.06, Weld County, Colorado",5572,71.8,7.4,3112,5,450,2147,69368,850,354,87
1400000US08123001407,8123001407,"Census Tract 14.07, Weld County, Colorado",2067,69.6,1.5,1078,1,67,716,97177,367,243,10
1400000US08123001408,8123001408,"Census Tract 14.08, Weld County, Colorado",2298,53.7,8.4,1000,5,85,762,66667,368,190,2
1400000US08123001409,8123001409,"Census Tract 14.09, Weld County, Colorado",3162,67.6,2.7,1720,2,225,1395,57146,426,340,39
1400000US08123001410,8123001410,"Census Tract 14.10, Weld County, Colorado",3491,49.2,5.7,1436,3,133,1419,65387,703,482,41
1400000US08123001411,8123001411,"Census Tract 14.11, Weld County, Colorado",2502,72.2,3.7,1448,3,163,1027,71094,309,199,47
1400000US08123001412,8123001412,"Census Tract 14.12, Weld County, Colorado",2273,64.3,5.3,1135,3,98,846,86912,413,175,11
1400000US08123001413,8123001413,"Census Tract 14.13, Weld County, Colorado",2968,61.1,6.9,1441,4,169,1055,58995,425,226,28
1400000US08123001414,8123001414,"Census Tract 14.14, Weld County, Colorado",2295,74.4,3.8,1358,3,176,819,86250,203,105,0
1400000US08123001415,8123001415,"Census Tract 14.15, Weld County, Colorado",3952,63.6,8.1,1748,5,226,1213,89521,722,343,24
1400000US08123001416,8123001416,"Census Tract 14.16, Weld County, Colorado",2256,67.6,2.9,1209,2,134,874,96719,345,258,0
1400000US08123001417,8123001417,"Census Tract 14.17, Weld County, Colorado",1958,64.5,8,971,5,144,758,46786,232,50,0
1400000US08123001500,8123001500,"Census Tract 15, Weld County, Colorado",6653,60.6,3.4,3041,2,461,2320,68594,768,436,62
1400000US08123001600,8123001600,"Census Tract 16, Weld County, Colorado",4740,69,5.6,2490,4,212,1634,71449,610,154,127
1400000US08123001700,8123001700,"Census Tract 17, Weld County, Colorado",5041,53,12.1,2081,6,164,1737,50928,375,152,99
1400000US08123001800,8123001800,"Census Tract 18, Weld County, Colorado",4434,61.1,4.8,2160,3,224,1578,60060,431,163,104
1400000US08123001902,8123001902,"Census Tract 19.02, Weld County, Colorado",7782,60,3,3435,2,519,2423,56686,568,114,33
1400000US08123001905,8123001905,"Census Tract 19.05, Weld County, Colorado",4614,61.7,7.8,1902,5,192,1386,48706,193,85,24
1400000US08123001906,8123001906,"Census Tract 19.06, Weld County, Colorado",1643,59.3,9.8,756,6,68,542,55417,92,52,11
1400000US08123001907,8123001907,"Census Tract 19.07, Weld County, Colorado",3092,65.2,4.8,1535,3,220,1013,69153,259,108,69
1400000US08123001908,8123001908,"Census Tract 19.08, Weld County, Colorado",2340,63.6,5.9,1247,4,125,956,42311,127,73,125
1400000US08123002004,8123002004,"Census Tract 20.04, Weld County, Colorado",4057,60.4,6.3,1968,4,238,1655,45359,278,22,38
1400000US08123002005,8123002005,"Census Tract 20.05, Weld County, Colorado",741,74.1,6.9,378,5,32,218,110000,111,38,0
1400000US08123002006,8123002006,"Census Tract 20.06, Weld County, Colorado",323,66,8.4,163,6,19,120,89000,42,24,13
1400000US08123002007,8123002007,"Census Tract 20.07, Weld County, Colorado",5983,70.5,5.1,3200,4,320,2044,116230,1455,649,168
1400000US08123002008,8123002008,"Census Tract 20.08, Weld County, Colorado",5033,70.5,2.8,2589,2,267,1742,102841,1225,623,106
1400000US08123002009,8123002009,"Census Tract 20.09, Weld County, Colorado",1342,63.1,5.9,717,4,84,523,98942,202,148,11
1400000US08123002010,8123002010,"Census Tract 20.10, Weld County, Colorado",2397,68.8,11.7,1176,8,104,843,55685,257,162,21
1400000US08123002011,8123002011,"Census Tract 20.11, Weld County, Colorado",493,80.6,0,270,0,19,165,139219,139,36,15
1400000US08123002012,8123002012,"Census Tract 20.12, Weld County, Colorado",1086,74.8,4.7,613,4,25,355,116010,187,83,11
1400000US08123002013,8123002013,"Census Tract 20.13, Weld County, Colorado",3010,75.7,3.7,1564,3,169,954,102244,698,189,5
1400000US08123002014,8123002014,"Census Tract 20.14, Weld County, Colorado",1455,60.9,11.1,722,7,90,637,51948,258,41,9
1400000US08123002015,8123002015,"Census Tract 20.15, Weld County, Colorado",1089,79.5,2.2,610,2,84,363,102656,200,16,0
1400000US08123002016,8123002016,"Census Tract 20.16, Weld County, Colorado",3377,74.5,2.6,1830,2,299,1087,61582,394,143,10
1400000US08123002017,8123002017,"Census Tract 20.17, Weld County, Colorado",825,73,4.2,499,3,110,243,129063,137,40,0
1400000US08123002018,8123002018,"Census Tract 20.18, Weld County, Colorado",1240,69,7.1,573,5,15,376,90357,152,81,7
1400000US08123002019,8123002019,"Census Tract 20.19, Weld County, Colorado",4262,69,8.9,2034,6,242,1428,90405,824,263,32
1400000US08123002020,8123002020,"Census Tract 20.20, Weld County, Colorado",5192,71.2,5.9,2513,4,278,1591,84219,790,408,40
1400000US08123002021,8123002021,"Census Tract 20.21, Weld County, Colorado",460,65.5,2,251,1,31,209,82813,114,20,7
1400000US08123002101,8123002101,"Census Tract 21.01, Weld County, Colorado",7492,71.5,2.3,3995,2,394,2557,67007,592,311,54
1400000US08123002102,8123002102,"Census Tract 21.02, Weld County, Colorado",12241,69.8,2.9,6128,2,798,4142,80725,1499,625,206
1400000US08123002103,8123002103,"Census Tract 21.03, Weld County, Colorado",8369,67.5,3.9,4418,3,502,3162,90244,1450,1045,29
1400000US08123002203,8123002203,"Census Tract 22.03, Weld County, Colorado",1255,65.8,0.6,644,0,86,463,82721,213,86,23
1400000US08123002204,8123002204,"Census Tract 22.04, Weld County, Colorado",2002,66.2,4.2,1015,3,72,822,72093,419,264,9
1400000US08123002205,8123002205,"Census Tract 22.05, Weld County, Colorado",4923,66.6,5.2,2561,3,367,1887,60635,638,310,22
1400000US08123002206,8123002206,"Census Tract 22.06, Weld County, Colorado",3402,69.3,7.3,1852,5,333,1383,70305,492,127,43
1400000US08123002207,8123002207,"Census Tract 22.07, Weld County, Colorado",2576,69.6,5.3,1231,4,89,830,79595,376,193,49
1400000US08123002208,8123002208,"Census Tract 22.08, Weld County, Colorado",4935,67.8,7.6,2524,5,133,1681,85436,774,315,25
1400000US08123002209,8123002209,"Census Tract 22.09, Weld County, Colorado",1372,64.8,6.7,677,4,45,527,85972,298,128,0
1400000US08123002210,8123002210,"Census Tract 22.10, Weld County, Colorado",754,65.9,6,360,4,51,235,111250,179,89,5
1400000US08123002300,8123002300,"Census Tract 23, Weld County, Colorado",4908,64.2,7.2,2382,5,216,1869,58687,505,251,39
1400000US08123002501,8123002501,"Census Tract 25.01, Weld County, Colorado",4957,63.8,4.6,2475,3,338,1845,60925,702,175,106
1400000US08123002502,8123002502,"Census Tract 25.02, Weld County, Colorado",5681,63.1,2.2,2844,1,202,2183,67623,483,179,112
1400000US08125963100,8125963100,"Census Tract 9631, Yuma County, Colorado",4791,63.9,3.2,2100,2,191,1555,45382,396,99,198
1400000US08125963200,8125963200,"Census Tract 9632, Yuma County, Colorado",5394,61.8,2,2780,1,317,2310,41969,600,361,349
1400000US39001770100,39001770100,"Census Tract 7701, Adams County, Ohio",4699,43.5,12.2,1591,5,266,1934,32692,234,126,22
1400000US39001770200,39001770200,"Census Tract 7702, Adams County, Ohio",4966,47.2,14.7,1757,7,185,1731,38450,254,133,45
1400000US39001770300,39001770300,"Census Tract 7703, Adams County, Ohio",7019,50,10.8,2691,5,527,2469,42530,260,195,40
1400000US39001770400,39001770400,"Census Tract 7704, Adams County, Ohio",4697,44.5,15,1655,7,222,1864,33482,159,188,101
1400000US39001770500,39001770500,"Census Tract 7705, Adams County, Ohio",3301,45.8,9.6,1229,4,124,1396,33356,106,27,64
1400000US39001770600,39001770600,"Census Tract 7706, Adams County, Ohio",3547,42.4,19.3,1213,8,193,1464,34537,210,118,70
1400000US39003010100,39003010100,"Census Tract 101, Allen County, Ohio",4433,63.1,4.7,2210,3,237,1626,64904,585,664,279
1400000US39003010200,39003010200,"Census Tract 102, Allen County, Ohio",4105,64.5,3.9,2104,3,215,1498,52173,376,168,21
1400000US39003010300,39003010300,"Census Tract 103, Allen County, Ohio",1533,64.5,5.8,802,4,71,601,63558,77,14,17
1400000US39003010600,39003010600,"Census Tract 106, Allen County, Ohio",5052,57.2,8,2184,5,111,1773,53633,329,220,9
1400000US39003010800,39003010800,"Census Tract 108, Allen County, Ohio",7673,61.9,3.2,3794,2,442,2919,67901,647,639,9
1400000US39003010900,39003010900,"Census Tract 109, Allen County, Ohio",4796,55.8,12.8,2285,7,312,1807,45731,280,260,63
1400000US39003011000,39003011000,"Census Tract 110, Allen County, Ohio",5796,58.8,7.7,2755,5,332,2477,33255,297,132,0
1400000US39003011200,39003011200,"Census Tract 112, Allen County, Ohio",2635,22.7,8.8,540,2,84,492,39415,79,50,0
1400000US39003011300,39003011300,"Census Tract 113, Allen County, Ohio",7419,61.4,5.7,3923,3,335,2883,47971,495,548,28
1400000US39003011400,39003011400,"Census Tract 114, Allen County, Ohio",2988,62,5.8,1550,4,199,1084,58333,251,115,38
1400000US39003011500,39003011500,"Census Tract 115, Allen County, Ohio",2748,54.9,11.5,1123,6,78,953,45542,179,35,6
1400000US39003011600,39003011600,"Census Tract 116, Allen County, Ohio",2768,50.7,11.7,1153,6,154,1188,38429,220,69,0
1400000US39003011800,39003011800,"Census Tract 118, Allen County, Ohio",2606,63.1,2.4,1410,2,230,1038,66926,362,252,12
1400000US39003011900,39003011900,"Census Tract 119, Allen County, Ohio",3025,53.3,10.1,1348,5,232,1266,47609,184,126,0
1400000US39003012000,39003012000,"Census Tract 120, Allen County, Ohio",2243,62,0.5,1110,0,80,930,72703,347,310,6
1400000US39003012100,39003012100,"Census Tract 121, Allen County, Ohio",3467,59,5.5,1627,3,181,1301,65375,344,329,3
1400000US39003012200,39003012200,"Census Tract 122, Allen County, Ohio",3559,50.1,17.3,1257,9,75,1362,29722,184,110,18
1400000US39003012300,39003012300,"Census Tract 123, Allen County, Ohio",3855,66.6,6.6,2019,4,103,1450,35833,163,115,142
1400000US39003012400,39003012400,"Census Tract 124, Allen County, Ohio",2630,55.9,16.6,1078,9,130,1017,24219,7,15,58
1400000US39003012600,39003012600,"Census Tract 126, Allen County, Ohio",1969,62.3,10,995,6,108,765,36713,56,0,68
1400000US39003012700,39003012700,"Census Tract 127, Allen County, Ohio",1898,47.2,20.6,582,10,83,604,22582,45,24,31
1400000US39003012900,39003012900,"Census Tract 129, Allen County, Ohio",1483,56.4,14.3,616,8,100,563,16528,32,26,27
