,GEO.id,GEO.id2,GEO.display-label,HC01_EST_VC01,HC03_EST_VC01,HC04_EST_VC01
0,Id,Id2,Geography,Total; Estimate; Population 16 years and over,Employment/Population Ratio; Estimate; Population 16 years and over,Unemployment rate; Estimate; Population 16 years and over
276,1400000US08013012607,08013012607,"Census Tract 126.07, Boulder County, Colorado",4841,60.3,8.3
277,1400000US08013012608,08013012608,"Census Tract 126.08, Boulder County, Colorado",2204,70.5,4.0
278,1400000US08013012701,08013012701,"Census Tract 127.01, Boulder County, Colorado",4684,70.0,2.3
279,1400000US08013012705,08013012705,"Census Tract 127.05, Boulder County, Colorado",3353,77.0,4.2
280,1400000US08013012707,08013012707,"Census Tract 127.07, Boulder County, Colorado",1966,42.1,5.4
281,1400000US08013012708,08013012708,"Census Tract 127.08, Boulder County, Colorado",4392,60.0,7.0
282,1400000US08013012709,08013012709,"Census Tract 127.09, Boulder County, Colorado",1537,65.2,6.4
283,1400000US08013012710,08013012710,"Census Tract 127.10, Boulder County, Colorado",3076,63.4,4.0
284,1400000US08013012800,08013012800,"Census Tract 128, Boulder County, Colorado",8580,75.2,2.0
285,1400000US08013012903,08013012903,"Census Tract 129.03, Boulder County, Colorado",1854,70.3,2.0
286,1400000US08013012904,08013012904,"Census Tract 129.04, Boulder County, Colorado",4457,62.5,7.6
287,1400000US08013012905,08013012905,"Census Tract 129.05, Boulder County, Colorado",2011,59.9,7.5
288,1400000US08013012907,08013012907,"Census Tract 129.07, Boulder County, Colorado",2581,72.8,4.8
289,1400000US08013013003,08013013003,"Census Tract 130.03, Boulder County, Colorado",4547,65.3,6.5
290,1400000US08013013004,08013013004,"Census Tract 130.04, Boulder County, Colorado",2788,70.1,2.7
291,1400000US08013013005,08013013005,"Census Tract 130.05, Boulder County, Colorado",2653,71.5,2.7
292,1400000US08013013006,08013013006,"Census Tract 130.06, Boulder County, Colorado",4222,76.1,6.2
293,1400000US08013013201,08013013201,"Census Tract 132.01, Boulder County, Colorado",1309,57.4,5.7
294,1400000US08013013202,08013013202,"Census Tract 132.02, Boulder County, Colorado",1199,55.8,7.7
295,1400000US08013013205,08013013205,"Census Tract 132.05, Boulder County, Colorado",4391,60.4,5.1
296,1400000US08013013207,08013013207,"Census Tract 132.07, Boulder County, Colorado",3668,62.8,3.6
297,1400000US08013013208,08013013208,"Census Tract 132.08, Boulder County, Colorado",4482,52.9,4.3
298,1400000US08013013210,08013013210,"Census Tract 132.10, Boulder County, Colorado",3815,65.2,6.1
299,1400000US08013013211,08013013211,"Census Tract 132.11, Boulder County, Colorado",4504,74.3,7.8
300,1400000US08013013212,08013013212,"Census Tract 132.12, Boulder County, Colorado",3535,67.0,5.7
301,1400000US08013013213,08013013213,"Census Tract 132.13, Boulder County, Colorado",5722,68.4,8.0
302,1400000US08013013302,08013013302,"Census Tract 133.02, Boulder County, Colorado",3999,70.4,3.2
303,1400000US08013013305,08013013305,"Census Tract 133.05, Boulder County, Colorado",3869,72.1,5.2
304,1400000US08013013306,08013013306,"Census Tract 133.06, Boulder County, Colorado",3835,59.3,9.4
305,1400000US08013013307,08013013307,"Census Tract 133.07, Boulder County, Colorado",2918,54.2,12.3
306,1400000US08013013308,08013013308,"Census Tract 133.08, Boulder County, Colorado",2911,63.1,5.0
307,1400000US08013013401,08013013401,"Census Tract 134.01, Boulder County, Colorado",2674,60.0,9.6
308,1400000US08013013402,08013013402,"Census Tract 134.02, Boulder County, Colorado",6056,70.1,5.6
309,1400000US08013013503,08013013503,"Census Tract 135.03, Boulder County, Colorado",3973,68.3,9.0
310,1400000US08013013505,08013013505,"Census Tract 135.05, Boulder County, Colorado",3448,58.8,10.4
311,1400000US08013013506,08013013506,"Census Tract 135.06, Boulder County, Colorado",3299,65.0,4.2
312,1400000US08013013507,08013013507,"Census Tract 135.07, Boulder County, Colorado",2677,63.9,8.8
313,1400000US08013013508,08013013508,"Census Tract 135.08, Boulder County, Colorado",5577,63.3,11.9
314,1400000US08013013601,08013013601,"Census Tract 136.01, Boulder County, Colorado",3353,68.1,6.9
315,1400000US08013013602,08013013602,"Census Tract 136.02, Boulder County, Colorado",885,56.2,11.3
316,1400000US08013013701,08013013701,"Census Tract 137.01, Boulder County, Colorado",5524,64.6,3.0
317,1400000US08013013702,08013013702,"Census Tract 137.02, Boulder County, Colorado",5184,72.5,4.3
318,1400000US08013060600,08013060600,"Census Tract 606, Boulder County, Colorado",4503,77.9,3.6
319,1400000US08013060700,08013060700,"Census Tract 607, Boulder County, Colorado",2631,65.2,6.2
320,1400000US08013060800,08013060800,"Census Tract 608, Boulder County, Colorado",5634,71.6,6.7
321,1400000US08013060900,08013060900,"Census Tract 609, Boulder County, Colorado",3788,74.2,7.4
322,1400000US08013061300,08013061300,"Census Tract 613, Boulder County, Colorado",2502,74.6,4.7
323,1400000US08013061400,08013061400,"Census Tract 614, Boulder County, Colorado",2622,75.4,2.1
324,1400000US08014030000,08014030000,"Census Tract 300, Broomfield County, Colorado",2748,67.3,5.7
325,1400000US08014030100,08014030100,"Census Tract 301, Broomfield County, Colorado",1850,69.2,7.9
326,1400000US08014030200,08014030200,"Census Tract 302, Broomfield County, Colorado",1469,65.9,13.7
327,1400000US08014030300,08014030300,"Census Tract 303, Broomfield County, Colorado",3029,58.9,5.0
328,1400000US08014030400,08014030400,"Census Tract 304, Broomfield County, Colorado",2891,63.9,4.1
329,1400000US08014030500,08014030500,"Census Tract 305, Broomfield County, Colorado",4211,67.4,4.4
330,1400000US08014030600,08014030600,"Census Tract 306, Broomfield County, Colorado",4600,72.4,3.6
331,1400000US08014030700,08014030700,"Census Tract 307, Broomfield County, Colorado",2222,73.4,6.4
332,1400000US08014030800,08014030800,"Census Tract 308, Broomfield County, Colorado",4179,75.4,3.3
333,1400000US08014030900,08014030900,"Census Tract 309, Broomfield County, Colorado",4477,64.8,6.8
334,1400000US08014031000,08014031000,"Census Tract 310, Broomfield County, Colorado",3948,70.0,6.1
335,1400000US08014031100,08014031100,"Census Tract 311, Broomfield County, Colorado",3048,71.9,6.5
336,1400000US08014031200,08014031200,"Census Tract 312, Broomfield County, Colorado",3739,70.7,6.8
337,1400000US08014031300,08014031300,"Census Tract 313, Broomfield County, Colorado",1624,72.0,2.7
338,1400000US08014031400,08014031400,"Census Tract 314, Broomfield County, Colorado",3148,46.4,3.8
339,1400000US08014980100,08014980100,"Census Tract 9801, Broomfield County, Colorado",0,-,-
340,1400000US08014980200,08014980200,"Census Tract 9802, Broomfield County, Colorado",0,-,-
341,1400000US08014980300,08014980300,"Census Tract 9803, Broomfield County, Colorado",0,-,-
342,1400000US08015000100,08015000100,"Census Tract 1, Chaffee County, Colorado",2223,67.7,4.9
343,1400000US08015000200,08015000200,"Census Tract 2, Chaffee County, Colorado",3823,47.4,8.6
344,1400000US08015000300,08015000300,"Census Tract 3, Chaffee County, Colorado",3116,60.8,4.7
345,1400000US08015000401,08015000401,"Census Tract 4.01, Chaffee County, Colorado",3784,50.8,4.3
346,1400000US08015000402,08015000402,"Census Tract 4.02, Chaffee County, Colorado",2791,37.2,7.4
347,1400000US08017960600,08017960600,"Census Tract 9606, Cheyenne County, Colorado",1506,61.9,9.3
348,1400000US08019014700,08019014700,"Census Tract 147, Clear Creek County, Colorado",4180,67.2,3.8
349,1400000US08019014800,08019014800,"Census Tract 148, Clear Creek County, Colorado",1502,56.8,12.5
350,1400000US08019014900,08019014900,"Census Tract 149, Clear Creek County, Colorado",2116,68.7,3.8
351,1400000US08021974800,08021974800,"Census Tract 9748, Conejos County, Colorado",2907,44.1,12.5
352,1400000US08021974900,08021974900,"Census Tract 9749, Conejos County, Colorado",3341,52.1,7.6
353,1400000US08023972600,08023972600,"Census Tract 9726, Costilla County, Colorado",1592,49.3,12.7
354,1400000US08023972700,08023972700,"Census Tract 9727, Costilla County, Colorado",1371,33.2,16.2
355,1400000US08025969600,08025969600,"Census Tract 9696, Crowley County, Colorado",4459,32.7,27.0
356,1400000US08027970100,08027970100,"Census Tract 9701, Custer County, Colorado",3642,38.2,14.0
357,1400000US08029964600,08029964600,"Census Tract 9646, Delta County, Colorado",2946,53.4,10.3
358,1400000US08029964700,08029964700,"Census Tract 9647, Delta County, Colorado",3185,41.6,10.2
359,1400000US08029964800,08029964800,"Census Tract 9648, Delta County, Colorado",3369,41.1,9.0
360,1400000US08029964900,08029964900,"Census Tract 9649, Delta County, Colorado",4210,50.0,13.1
361,1400000US08029965000,08029965000,"Census Tract 9650, Delta County, Colorado",3852,51.6,11.0
362,1400000US08029965100,08029965100,"Census Tract 9651, Delta County, Colorado",3453,48.7,12.4
363,1400000US08029965200,08029965200,"Census Tract 9652, Delta County, Colorado",3502,37.2,15.6
364,1400000US08031000102,08031000102,"Census Tract 1.02, Denver County, Colorado",2752,72.4,4.6
365,1400000US08031000201,08031000201,"Census Tract 2.01, Denver County, Colorado",3260,63.7,6.0
366,1400000US08031000202,08031000202,"Census Tract 2.02, Denver County, Colorado",3184,63.7,7.3
367,1400000US08031000301,08031000301,"Census Tract 3.01, Denver County, Colorado",4580,67.9,7.2
368,1400000US08031000302,08031000302,"Census Tract 3.02, Denver County, Colorado",3697,74.1,3.7
369,1400000US08031000303,08031000303,"Census Tract 3.03, Denver County, Colorado",4264,73.1,7.1
370,1400000US08031000401,08031000401,"Census Tract 4.01, Denver County, Colorado",2732,61.5,6.3
371,1400000US08031000402,08031000402,"Census Tract 4.02, Denver County, Colorado",4730,69.8,4.4
372,1400000US08031000501,08031000501,"Census Tract 5.01, Denver County, Colorado",1659,75.1,4.1
373,1400000US08031000502,08031000502,"Census Tract 5.02, Denver County, Colorado",4928,64.7,7.9
374,1400000US08031000600,08031000600,"Census Tract 6, Denver County, Colorado",2426,72.1,6.4
375,1400000US08031000701,08031000701,"Census Tract 7.01, Denver County, Colorado",3264,51.9,14.5
376,1400000US08031000702,08031000702,"Census Tract 7.02, Denver County, Colorado",4050,60.7,8.1
377,1400000US08031000800,08031000800,"Census Tract 8, Denver County, Colorado",744,27.4,34.4
378,1400000US08031000902,08031000902,"Census Tract 9.02, Denver County, Colorado",4434,57.1,7.5
379,1400000US08031000903,08031000903,"Census Tract 9.03, Denver County, Colorado",4849,55.0,13.4
380,1400000US08031000904,08031000904,"Census Tract 9.04, Denver County, Colorado",3479,55.2,10.9
381,1400000US08031000905,08031000905,"Census Tract 9.05, Denver County, Colorado",3038,58.3,8.0
382,1400000US08031001000,08031001000,"Census Tract 10, Denver County, Colorado",2580,54.7,4.5
383,1400000US08031001101,08031001101,"Census Tract 11.01, Denver County, Colorado",2128,60.3,10.5
384,1400000US08031001102,08031001102,"Census Tract 11.02, Denver County, Colorado",2961,77.1,3.9
385,1400000US08031001301,08031001301,"Census Tract 13.01, Denver County, Colorado",3762,60.9,8.7
386,1400000US08031001302,08031001302,"Census Tract 13.02, Denver County, Colorado",2987,71.9,3.2
387,1400000US08031001401,08031001401,"Census Tract 14.01, Denver County, Colorado",4553,57.8,5.2
388,1400000US08031001402,08031001402,"Census Tract 14.02, Denver County, Colorado",3296,60.7,7.4
389,1400000US08031001403,08031001403,"Census Tract 14.03, Denver County, Colorado",2775,78.7,3.3
390,1400000US08031001500,08031001500,"Census Tract 15, Denver County, Colorado",2766,54.7,11.4
391,1400000US08031001600,08031001600,"Census Tract 16, Denver County, Colorado",8921,76.8,4.4
392,1400000US08031001701,08031001701,"Census Tract 17.01, Denver County, Colorado",4899,62.7,7.3
393,1400000US08031001702,08031001702,"Census Tract 17.02, Denver County, Colorado",4008,74.4,4.4
394,1400000US08031001800,08031001800,"Census Tract 18, Denver County, Colorado",2965,66.5,6.5
395,1400000US08031001901,08031001901,"Census Tract 19.01, Denver County, Colorado",1911,43.0,24.4
396,1400000US08031001902,08031001902,"Census Tract 19.02, Denver County, Colorado",825,48.6,9.1
397,1400000US08031002000,08031002000,"Census Tract 20, Denver County, Colorado",1742,70.4,6.5
398,1400000US08031002100,08031002100,"Census Tract 21, Denver County, Colorado",4852,70.2,4.5
399,1400000US08031002300,08031002300,"Census Tract 23, Denver County, Colorado",4477,73.3,8.0
400,1400000US08031002402,08031002402,"Census Tract 24.02, Denver County, Colorado",1550,65.1,9.7
401,1400000US08031002403,08031002403,"Census Tract 24.03, Denver County, Colorado",3020,67.0,8.9
402,1400000US08031002601,08031002601,"Census Tract 26.01, Denver County, Colorado",3025,69.0,7.5
403,1400000US08031002602,08031002602,"Census Tract 26.02, Denver County, Colorado",2690,82.5,1.9
404,1400000US08031002701,08031002701,"Census Tract 27.01, Denver County, Colorado",4750,78.9,5.8
405,1400000US08031002702,08031002702,"Census Tract 27.02, Denver County, Colorado",5582,81.8,4.0
406,1400000US08031002703,08031002703,"Census Tract 27.03, Denver County, Colorado",4870,80.3,4.0
407,1400000US08031002801,08031002801,"Census Tract 28.01, Denver County, Colorado",2633,81.7,4.7
408,1400000US08031002802,08031002802,"Census Tract 28.02, Denver County, Colorado",4057,77.7,6.0
409,1400000US08031002803,08031002803,"Census Tract 28.03, Denver County, Colorado",4358,77.3,6.0
410,1400000US08031002901,08031002901,"Census Tract 29.01, Denver County, Colorado",2780,76.5,7.9
411,1400000US08031002902,08031002902,"Census Tract 29.02, Denver County, Colorado",3570,81.6,1.6
412,1400000US08031003001,08031003001,"Census Tract 30.01, Denver County, Colorado",5049,78.7,6.8
413,1400000US08031003002,08031003002,"Census Tract 30.02, Denver County, Colorado",2123,75.7,3.4
414,1400000US08031003003,08031003003,"Census Tract 30.03, Denver County, Colorado",2944,54.5,7.1
415,1400000US08031003004,08031003004,"Census Tract 30.04, Denver County, Colorado",5431,57.7,7.2
416,1400000US08031003101,08031003101,"Census Tract 31.01, Denver County, Colorado",1227,68.6,10.0
417,1400000US08031003102,08031003102,"Census Tract 31.02, Denver County, Colorado",2934,60.0,7.0
418,1400000US08031003201,08031003201,"Census Tract 32.01, Denver County, Colorado",5175,74.2,6.7
419,1400000US08031003202,08031003202,"Census Tract 32.02, Denver County, Colorado",3008,69.3,4.6
420,1400000US08031003203,08031003203,"Census Tract 32.03, Denver County, Colorado",2575,67.3,2.7
421,1400000US08031003300,08031003300,"Census Tract 33, Denver County, Colorado",2879,75.9,2.2
422,1400000US08031003401,08031003401,"Census Tract 34.01, Denver County, Colorado",2164,69.5,2.9
423,1400000US08031003402,08031003402,"Census Tract 34.02, Denver County, Colorado",3976,69.8,2.9
424,1400000US08031003500,08031003500,"Census Tract 35, Denver County, Colorado",4510,55.3,10.6
425,1400000US08031003601,08031003601,"Census Tract 36.01, Denver County, Colorado",3447,64.3,10.0
426,1400000US08031003602,08031003602,"Census Tract 36.02, Denver County, Colorado",3320,57.7,12.4
427,1400000US08031003603,08031003603,"Census Tract 36.03, Denver County, Colorado",2872,74.4,4.7
428,1400000US08031003701,08031003701,"Census Tract 37.01, Denver County, Colorado",2864,77.6,4.1
429,1400000US08031003702,08031003702,"Census Tract 37.02, Denver County, Colorado",4401,75.7,5.4
430,1400000US08031003703,08031003703,"Census Tract 37.03, Denver County, Colorado",2635,82.0,3.0
431,1400000US08031003800,08031003800,"Census Tract 38, Denver County, Colorado",5699,64.3,4.3
432,1400000US08031003901,08031003901,"Census Tract 39.01, Denver County, Colorado",3975,65.1,4.5
433,1400000US08031003902,08031003902,"Census Tract 39.02, Denver County, Colorado",3702,71.8,4.4
434,1400000US08031004002,08031004002,"Census Tract 40.02, Denver County, Colorado",2683,59.7,3.9
435,1400000US08031004003,08031004003,"Census Tract 40.03, Denver County, Colorado",3707,66.0,5.3
436,1400000US08031004004,08031004004,"Census Tract 40.04, Denver County, Colorado",1583,66.5,2.3
437,1400000US08031004005,08031004005,"Census Tract 40.05, Denver County, Colorado",2767,60.8,5.6
438,1400000US08031004006,08031004006,"Census Tract 40.06, Denver County, Colorado",3822,65.6,5.5
439,1400000US08031004101,08031004101,"Census Tract 41.01, Denver County, Colorado",3329,51.0,11.5
440,1400000US08031004102,08031004102,"Census Tract 41.02, Denver County, Colorado",3512,51.9,12.3
441,1400000US08031004103,08031004103,"Census Tract 41.03, Denver County, Colorado",4536,69.7,2.8
442,1400000US08031004104,08031004104,"Census Tract 41.04, Denver County, Colorado",3795,66.6,5.6
443,1400000US08031004106,08031004106,"Census Tract 41.06, Denver County, Colorado",8513,56.2,3.7
444,1400000US08031004107,08031004107,"Census Tract 41.07, Denver County, Colorado",4126,73.4,2.3
445,1400000US08031004201,08031004201,"Census Tract 42.01, Denver County, Colorado",3716,70.8,3.3
446,1400000US08031004202,08031004202,"Census Tract 42.02, Denver County, Colorado",3745,65.5,5.6
447,1400000US08031004301,08031004301,"Census Tract 43.01, Denver County, Colorado",3931,77.6,3.7
448,1400000US08031004302,08031004302,"Census Tract 43.02, Denver County, Colorado",2058,73.2,5.9
449,1400000US08031004303,08031004303,"Census Tract 43.03, Denver County, Colorado",2968,62.5,5.6
450,1400000US08031004304,08031004304,"Census Tract 43.04, Denver County, Colorado",5056,69.7,2.8
451,1400000US08031004306,08031004306,"Census Tract 43.06, Denver County, Colorado",4109,65.4,3.3
452,1400000US08031004403,08031004403,"Census Tract 44.03, Denver County, Colorado",3531,66.0,9.8
453,1400000US08031004404,08031004404,"Census Tract 44.04, Denver County, Colorado",5127,61.2,11.6
454,1400000US08031004405,08031004405,"Census Tract 44.05, Denver County, Colorado",6486,71.7,4.0
455,1400000US08031004503,08031004503,"Census Tract 45.03, Denver County, Colorado",2876,60.3,1.5
456,1400000US08031004504,08031004504,"Census Tract 45.04, Denver County, Colorado",2934,61.8,7.4
457,1400000US08031004505,08031004505,"Census Tract 45.05, Denver County, Colorado",2814,58.3,2.4
458,1400000US08031004506,08031004506,"Census Tract 45.06, Denver County, Colorado",2274,57.3,8.4
459,1400000US08031004601,08031004601,"Census Tract 46.01, Denver County, Colorado",4433,59.0,5.3
460,1400000US08031004602,08031004602,"Census Tract 46.02, Denver County, Colorado",5704,61.8,7.4
461,1400000US08031004603,08031004603,"Census Tract 46.03, Denver County, Colorado",4198,62.9,9.1
