GEO.id,GEO.id2,GEO.display-label,HC01_EST_VC01,HC03_EST_VC01,HC04_EST_VC01,EMP,UNEMP
Id,Id2,Geography,Total; Estimate; Population 16 years and over,Employment/Population Ratio; Estimate; Population 16 years and over,Unemployment rate; Estimate; Population 16 years and over,No of Employment,No of Unemployment
1400000US08014030700,8014030700,"Census Tract 307, Broomfield County, Colorado",2222,73.4,6.4,1631,5
1400000US08014030800,8014030800,"Census Tract 308, Broomfield County, Colorado",4179,75.4,3.3,3151,2
1400000US08014030900,8014030900,"Census Tract 309, Broomfield County, Colorado",4477,64.8,6.8,2901,4
1400000US08014031000,8014031000,"Census Tract 310, Broomfield County, Colorado",3948,70,6.1,2764,4
1400000US08014031100,8014031100,"Census Tract 311, Broomfield County, Colorado",3048,71.9,6.5,2192,5
1400000US08014031200,8014031200,"Census Tract 312, Broomfield County, Colorado",3739,70.7,6.8,2643,5
1400000US08014031300,8014031300,"Census Tract 313, Broomfield County, Colorado",1624,72,2.7,1169,2
1400000US08014031400,8014031400,"Census Tract 314, Broomfield County, Colorado",3148,46.4,3.8,1461,2
1400000US08014980100,8014980100,"Census Tract 9801, Broomfield County, Colorado",0,-,-,#VALUE!,#VALUE!
1400000US08014980200,8014980200,"Census Tract 9802, Broomfield County, Colorado",0,-,-,#VALUE!,#VALUE!
1400000US08014980300,8014980300,"Census Tract 9803, Broomfield County, Colorado",0,-,-,#VALUE!,#VALUE!
1400000US08015000100,8015000100,"Census Tract 1, Chaffee County, Colorado",2223,67.7,4.9,1505,3
1400000US08015000200,8015000200,"Census Tract 2, Chaffee County, Colorado",3823,47.4,8.6,1812,4
1400000US08015000300,8015000300,"Census Tract 3, Chaffee County, Colorado",3116,60.8,4.7,1895,3
1400000US08015000401,8015000401,"Census Tract 4.01, Chaffee County, Colorado",3784,50.8,4.3,1922,2
1400000US08015000402,8015000402,"Census Tract 4.02, Chaffee County, Colorado",2791,37.2,7.4,1038,3
1400000US08017960600,8017960600,"Census Tract 9606, Cheyenne County, Colorado",1506,61.9,9.3,932,6
1400000US08019014700,8019014700,"Census Tract 147, Clear Creek County, Colorado",4180,67.2,3.8,2809,3
1400000US08019014800,8019014800,"Census Tract 148, Clear Creek County, Colorado",1502,56.8,12.5,853,7
1400000US08019014900,8019014900,"Census Tract 149, Clear Creek County, Colorado",2116,68.7,3.8,1454,3
1400000US08021974800,8021974800,"Census Tract 9748, Conejos County, Colorado",2907,44.1,12.5,1282,6
1400000US08021974900,8021974900,"Census Tract 9749, Conejos County, Colorado",3341,52.1,7.6,1741,4
1400000US08023972600,8023972600,"Census Tract 9726, Costilla County, Colorado",1592,49.3,12.7,785,6
1400000US08023972700,8023972700,"Census Tract 9727, Costilla County, Colorado",1371,33.2,16.2,455,5
1400000US08025969600,8025969600,"Census Tract 9696, Crowley County, Colorado",4459,32.7,27,1458,9
1400000US08027970100,8027970100,"Census Tract 9701, Custer County, Colorado",3642,38.2,14,1391,5
1400000US08029964600,8029964600,"Census Tract 9646, Delta County, Colorado",2946,53.4,10.3,1573,6
1400000US08029964700,8029964700,"Census Tract 9647, Delta County, Colorado",3185,41.6,10.2,1325,4
1400000US08029964800,8029964800,"Census Tract 9648, Delta County, Colorado",3369,41.1,9,1385,4
1400000US08029964900,8029964900,"Census Tract 9649, Delta County, Colorado",4210,50,13.1,2105,7
1400000US08029965000,8029965000,"Census Tract 9650, Delta County, Colorado",3852,51.6,11,1988,6
1400000US08029965100,8029965100,"Census Tract 9651, Delta County, Colorado",3453,48.7,12.4,1682,6
1400000US08029965200,8029965200,"Census Tract 9652, Delta County, Colorado",3502,37.2,15.6,1303,6
1400000US08031000102,8031000102,"Census Tract 1.02, Denver County, Colorado",2752,72.4,4.6,1992,3
1400000US08031000201,8031000201,"Census Tract 2.01, Denver County, Colorado",3260,63.7,6,2077,4
1400000US08031000202,8031000202,"Census Tract 2.02, Denver County, Colorado",3184,63.7,7.3,2028,5
1400000US08031000301,8031000301,"Census Tract 3.01, Denver County, Colorado",4580,67.9,7.2,3110,5
1400000US08031000302,8031000302,"Census Tract 3.02, Denver County, Colorado",3697,74.1,3.7,2739,3
1400000US08031000303,8031000303,"Census Tract 3.03, Denver County, Colorado",4264,73.1,7.1,3117,5
1400000US08031000401,8031000401,"Census Tract 4.01, Denver County, Colorado",2732,61.5,6.3,1680,4
1400000US08031000402,8031000402,"Census Tract 4.02, Denver County, Colorado",4730,69.8,4.4,3302,3
1400000US08031000501,8031000501,"Census Tract 5.01, Denver County, Colorado",1659,75.1,4.1,1246,3
1400000US08031000502,8031000502,"Census Tract 5.02, Denver County, Colorado",4928,64.7,7.9,3188,5
1400000US08031000600,8031000600,"Census Tract 6, Denver County, Colorado",2426,72.1,6.4,1749,5
1400000US08031000701,8031000701,"Census Tract 7.01, Denver County, Colorado",3264,51.9,14.5,1694,8
1400000US08031000702,8031000702,"Census Tract 7.02, Denver County, Colorado",4050,60.7,8.1,2458,5
1400000US08031000800,8031000800,"Census Tract 8, Denver County, Colorado",744,27.4,34.4,204,9
1400000US08031000902,8031000902,"Census Tract 9.02, Denver County, Colorado",4434,57.1,7.5,2532,4
1400000US08031000903,8031000903,"Census Tract 9.03, Denver County, Colorado",4849,55,13.4,2667,7
1400000US08031000904,8031000904,"Census Tract 9.04, Denver County, Colorado",3479,55.2,10.9,1920,6
1400000US08031000905,8031000905,"Census Tract 9.05, Denver County, Colorado",3038,58.3,8,1771,5
1400000US08031001000,8031001000,"Census Tract 10, Denver County, Colorado",2580,54.7,4.5,1411,2
1400000US08031001101,8031001101,"Census Tract 11.01, Denver County, Colorado",2128,60.3,10.5,1283,6
1400000US08031001102,8031001102,"Census Tract 11.02, Denver County, Colorado",2961,77.1,3.9,2283,3
1400000US08031001301,8031001301,"Census Tract 13.01, Denver County, Colorado",3762,60.9,8.7,2291,5
1400000US08031001302,8031001302,"Census Tract 13.02, Denver County, Colorado",2987,71.9,3.2,2148,2
1400000US08031001401,8031001401,"Census Tract 14.01, Denver County, Colorado",4553,57.8,5.2,2632,3
1400000US08031001402,8031001402,"Census Tract 14.02, Denver County, Colorado",3296,60.7,7.4,2001,4
1400000US08031001403,8031001403,"Census Tract 14.03, Denver County, Colorado",2775,78.7,3.3,2184,3
1400000US08031001500,8031001500,"Census Tract 15, Denver County, Colorado",2766,54.7,11.4,1513,6
1400000US08031001600,8031001600,"Census Tract 16, Denver County, Colorado",8921,76.8,4.4,6851,3
1400000US08031001701,8031001701,"Census Tract 17.01, Denver County, Colorado",4899,62.7,7.3,3072,5
1400000US08031001702,8031001702,"Census Tract 17.02, Denver County, Colorado",4008,74.4,4.4,2982,3
1400000US08031001800,8031001800,"Census Tract 18, Denver County, Colorado",2965,66.5,6.5,1972,4
1400000US08031001901,8031001901,"Census Tract 19.01, Denver County, Colorado",1911,43,24.4,822,10
1400000US08031001902,8031001902,"Census Tract 19.02, Denver County, Colorado",825,48.6,9.1,401,4
1400000US08031002000,8031002000,"Census Tract 20, Denver County, Colorado",1742,70.4,6.5,1226,5
1400000US08031002100,8031002100,"Census Tract 21, Denver County, Colorado",4852,70.2,4.5,3406,3
1400000US08031002300,8031002300,"Census Tract 23, Denver County, Colorado",4477,73.3,8,3282,6
1400000US08031002402,8031002402,"Census Tract 24.02, Denver County, Colorado",1550,65.1,9.7,1009,6
1400000US08031002403,8031002403,"Census Tract 24.03, Denver County, Colorado",3020,67,8.9,2023,6
1400000US08031002601,8031002601,"Census Tract 26.01, Denver County, Colorado",3025,69,7.5,2087,5
1400000US08031002602,8031002602,"Census Tract 26.02, Denver County, Colorado",2690,82.5,1.9,2219,2
1400000US08031002701,8031002701,"Census Tract 27.01, Denver County, Colorado",4750,78.9,5.8,3748,5
1400000US08031002702,8031002702,"Census Tract 27.02, Denver County, Colorado",5582,81.8,4,4566,3
1400000US08031002703,8031002703,"Census Tract 27.03, Denver County, Colorado",4870,80.3,4,3911,3
1400000US08031002801,8031002801,"Census Tract 28.01, Denver County, Colorado",2633,81.7,4.7,2151,4
1400000US08031002802,8031002802,"Census Tract 28.02, Denver County, Colorado",4057,77.7,6,3152,5
1400000US08031002803,8031002803,"Census Tract 28.03, Denver County, Colorado",4358,77.3,6,3369,5
1400000US08031002901,8031002901,"Census Tract 29.01, Denver County, Colorado",2780,76.5,7.9,2127,6
1400000US08031002902,8031002902,"Census Tract 29.02, Denver County, Colorado",3570,81.6,1.6,2913,1
1400000US08031003001,8031003001,"Census Tract 30.01, Denver County, Colorado",5049,78.7,6.8,3974,5
1400000US08031003002,8031003002,"Census Tract 30.02, Denver County, Colorado",2123,75.7,3.4,1607,3
1400000US08031003003,8031003003,"Census Tract 30.03, Denver County, Colorado",2944,54.5,7.1,1604,4
1400000US08031003004,8031003004,"Census Tract 30.04, Denver County, Colorado",5431,57.7,7.2,3134,4
1400000US08031003101,8031003101,"Census Tract 31.01, Denver County, Colorado",1227,68.6,10,842,7
1400000US08031003102,8031003102,"Census Tract 31.02, Denver County, Colorado",2934,60,7,1760,4
1400000US08031003201,8031003201,"Census Tract 32.01, Denver County, Colorado",5175,74.2,6.7,3840,5
1400000US08031003202,8031003202,"Census Tract 32.02, Denver County, Colorado",3008,69.3,4.6,2085,3
1400000US08031003203,8031003203,"Census Tract 32.03, Denver County, Colorado",2575,67.3,2.7,1733,2
1400000US08031003300,8031003300,"Census Tract 33, Denver County, Colorado",2879,75.9,2.2,2185,2
1400000US08031003401,8031003401,"Census Tract 34.01, Denver County, Colorado",2164,69.5,2.9,1504,2
1400000US08031003402,8031003402,"Census Tract 34.02, Denver County, Colorado",3976,69.8,2.9,2775,2
1400000US08031003500,8031003500,"Census Tract 35, Denver County, Colorado",4510,55.3,10.6,2494,6
1400000US08031003601,8031003601,"Census Tract 36.01, Denver County, Colorado",3447,64.3,10,2216,6
1400000US08031003602,8031003602,"Census Tract 36.02, Denver County, Colorado",3320,57.7,12.4,1916,7
1400000US08031003603,8031003603,"Census Tract 36.03, Denver County, Colorado",2872,74.4,4.7,2137,3
1400000US08031003701,8031003701,"Census Tract 37.01, Denver County, Colorado",2864,77.6,4.1,2222,3
1400000US08031003702,8031003702,"Census Tract 37.02, Denver County, Colorado",4401,75.7,5.4,3332,4
1400000US08031003703,8031003703,"Census Tract 37.03, Denver County, Colorado",2635,82,3,2161,2
1400000US08031003800,8031003800,"Census Tract 38, Denver County, Colorado",5699,64.3,4.3,3664,3
1400000US08031003901,8031003901,"Census Tract 39.01, Denver County, Colorado",3975,65.1,4.5,2588,3
1400000US08031003902,8031003902,"Census Tract 39.02, Denver County, Colorado",3702,71.8,4.4,2658,3
1400000US08031004002,8031004002,"Census Tract 40.02, Denver County, Colorado",2683,59.7,3.9,1602,2
1400000US08031004003,8031004003,"Census Tract 40.03, Denver County, Colorado",3707,66,5.3,2447,3
1400000US08031004004,8031004004,"Census Tract 40.04, Denver County, Colorado",1583,66.5,2.3,1053,2
1400000US08031004005,8031004005,"Census Tract 40.05, Denver County, Colorado",2767,60.8,5.6,1682,3
1400000US08031004006,8031004006,"Census Tract 40.06, Denver County, Colorado",3822,65.6,5.5,2507,4
1400000US08031004101,8031004101,"Census Tract 41.01, Denver County, Colorado",3329,51,11.5,1698,6
1400000US08031004102,8031004102,"Census Tract 41.02, Denver County, Colorado",3512,51.9,12.3,1823,6
1400000US08031004103,8031004103,"Census Tract 41.03, Denver County, Colorado",4536,69.7,2.8,3162,2
1400000US08031004104,8031004104,"Census Tract 41.04, Denver County, Colorado",3795,66.6,5.6,2527,4
1400000US08031004106,8031004106,"Census Tract 41.06, Denver County, Colorado",8513,56.2,3.7,4784,2
1400000US08031004107,8031004107,"Census Tract 41.07, Denver County, Colorado",4126,73.4,2.3,3028,2
1400000US08031004201,8031004201,"Census Tract 42.01, Denver County, Colorado",3716,70.8,3.3,2631,2
1400000US08031004202,8031004202,"Census Tract 42.02, Denver County, Colorado",3745,65.5,5.6,2453,4
1400000US08031004301,8031004301,"Census Tract 43.01, Denver County, Colorado",3931,77.6,3.7,3050,3
1400000US08031004302,8031004302,"Census Tract 43.02, Denver County, Colorado",2058,73.2,5.9,1506,4
1400000US08031004303,8031004303,"Census Tract 43.03, Denver County, Colorado",2968,62.5,5.6,1855,4
1400000US08031004304,8031004304,"Census Tract 43.04, Denver County, Colorado",5056,69.7,2.8,3524,2
1400000US08031004306,8031004306,"Census Tract 43.06, Denver County, Colorado",4109,65.4,3.3,2687,2
1400000US08031004403,8031004403,"Census Tract 44.03, Denver County, Colorado",3531,66,9.8,2330,6
1400000US08031004404,8031004404,"Census Tract 44.04, Denver County, Colorado",5127,61.2,11.6,3138,7
