GEO.id,GEO.id2,GEO.display-label,HD01_VD10,HD01_VD16,HD01_VD17,HD01_VD18,HD01_VD19,AC
Id,Id2,Geography,Estimate; Public transportation (excluding taxicab):,Estimate; Taxicab,Estimate; Motorcycle,Estimate; Bicycle,Estimate; Walked,Alt Commuters
1400000US47007953100,47007953100,"Census Tract 9531, Bledsoe County, Tennessee",5,0,0,0,40,45
1400000US47007953200,47007953200,"Census Tract 9532, Bledsoe County, Tennessee",11,0,0,0,0,11
1400000US47009010100,47009010100,"Census Tract 101, Blount County, Tennessee",0,0,0,0,26,26
1400000US47009010200,47009010200,"Census Tract 102, Blount County, Tennessee",4,19,0,0,73,96
1400000US47009010301,47009010301,"Census Tract 103.01, Blount County, Tennessee",0,0,16,0,0,16
1400000US47009010302,47009010302,"Census Tract 103.02, Blount County, Tennessee",0,2,9,0,0,11
1400000US47009010400,47009010400,"Census Tract 104, Blount County, Tennessee",7,0,0,0,5,12
1400000US47009010500,47009010500,"Census Tract 105, Blount County, Tennessee",0,0,0,0,0,0
1400000US47009010600,47009010600,"Census Tract 106, Blount County, Tennessee",25,0,0,5,164,194
1400000US47009010700,47009010700,"Census Tract 107, Blount County, Tennessee",0,0,0,12,21,33
1400000US47009010800,47009010800,"Census Tract 108, Blount County, Tennessee",0,0,0,0,17,17
1400000US47009010900,47009010900,"Census Tract 109, Blount County, Tennessee",0,0,2,0,0,2
1400000US47009011001,47009011001,"Census Tract 110.01, Blount County, Tennessee",11,0,0,0,30,41
1400000US47009011002,47009011002,"Census Tract 110.02, Blount County, Tennessee",0,0,0,0,0,0
1400000US47009011101,47009011101,"Census Tract 111.01, Blount County, Tennessee",0,0,23,0,0,23
1400000US47009011102,47009011102,"Census Tract 111.02, Blount County, Tennessee",36,0,12,0,31,79
1400000US47009011200,47009011200,"Census Tract 112, Blount County, Tennessee",0,0,0,0,0,0
1400000US47009011301,47009011301,"Census Tract 113.01, Blount County, Tennessee",0,0,0,0,0,0
1400000US47009011302,47009011302,"Census Tract 113.02, Blount County, Tennessee",0,0,0,0,15,15
1400000US47009011401,47009011401,"Census Tract 114.01, Blount County, Tennessee",4,0,0,0,0,4
1400000US47009011402,47009011402,"Census Tract 114.02, Blount County, Tennessee",0,0,27,0,30,57
1400000US47009011501,47009011501,"Census Tract 115.01, Blount County, Tennessee",0,0,0,0,0,0
1400000US47009011502,47009011502,"Census Tract 115.02, Blount County, Tennessee",10,0,0,0,0,10
1400000US47009011503,47009011503,"Census Tract 115.03, Blount County, Tennessee",0,0,0,0,12,12
1400000US47009011602,47009011602,"Census Tract 116.02, Blount County, Tennessee",0,0,0,0,75,75
1400000US47009011603,47009011603,"Census Tract 116.03, Blount County, Tennessee",0,0,2,0,0,2
1400000US47009011604,47009011604,"Census Tract 116.04, Blount County, Tennessee",0,0,0,0,0,0
1400000US47009011605,47009011605,"Census Tract 116.05, Blount County, Tennessee",0,0,0,0,7,7
1400000US47009980100,47009980100,"Census Tract 9801, Blount County, Tennessee",0,0,0,0,2,2
1400000US47009980200,47009980200,"Census Tract 9802, Blount County, Tennessee",0,0,0,0,4,4
1400000US47011010100,47011010100,"Census Tract 101, Bradley County, Tennessee",10,0,0,0,180,190
1400000US47011010200,47011010200,"Census Tract 102, Bradley County, Tennessee",0,0,0,0,36,36
1400000US47011010300,47011010300,"Census Tract 103, Bradley County, Tennessee",0,0,0,0,0,0
1400000US47011010400,47011010400,"Census Tract 104, Bradley County, Tennessee",0,0,0,0,177,177
1400000US47011010500,47011010500,"Census Tract 105, Bradley County, Tennessee",0,0,0,0,265,265
1400000US47011010600,47011010600,"Census Tract 106, Bradley County, Tennessee",0,0,0,0,28,28
1400000US47011010700,47011010700,"Census Tract 107, Bradley County, Tennessee",15,0,0,0,80,95
1400000US47011010800,47011010800,"Census Tract 108, Bradley County, Tennessee",0,0,0,0,30,30
1400000US47011010900,47011010900,"Census Tract 109, Bradley County, Tennessee",0,0,16,0,7,23
1400000US47011011000,47011011000,"Census Tract 110, Bradley County, Tennessee",13,0,15,0,0,28
1400000US47011011100,47011011100,"Census Tract 111, Bradley County, Tennessee",25,0,0,0,0,25
1400000US47011011201,47011011201,"Census Tract 112.01, Bradley County, Tennessee",3,0,0,3,35,41
1400000US47011011202,47011011202,"Census Tract 112.02, Bradley County, Tennessee",0,0,0,0,24,24
1400000US47011011300,47011011300,"Census Tract 113, Bradley County, Tennessee",0,0,0,8,27,35
1400000US47011011401,47011011401,"Census Tract 114.01, Bradley County, Tennessee",0,0,21,0,91,112
1400000US47011011402,47011011402,"Census Tract 114.02, Bradley County, Tennessee",0,0,0,0,36,36
1400000US47011011500,47011011500,"Census Tract 115, Bradley County, Tennessee",0,0,0,0,0,0
1400000US47011011601,47011011601,"Census Tract 116.01, Bradley County, Tennessee",0,0,0,0,38,38
1400000US47011011602,47011011602,"Census Tract 116.02, Bradley County, Tennessee",0,0,0,0,0,0
1400000US47013950100,47013950100,"Census Tract 9501, Campbell County, Tennessee",11,0,0,0,0,11
1400000US47013950200,47013950200,"Census Tract 9502, Campbell County, Tennessee",0,0,0,0,29,29
1400000US47013950300,47013950300,"Census Tract 9503, Campbell County, Tennessee",0,0,0,0,9,9
1400000US47013950400,47013950400,"Census Tract 9504, Campbell County, Tennessee",0,0,0,0,6,6
1400000US47013950500,47013950500,"Census Tract 9505, Campbell County, Tennessee",0,0,0,0,0,0
1400000US47013950600,47013950600,"Census Tract 9506, Campbell County, Tennessee",0,0,0,0,19,19
1400000US47013950700,47013950700,"Census Tract 9507, Campbell County, Tennessee",0,0,0,0,0,0
1400000US47013950800,47013950800,"Census Tract 9508, Campbell County, Tennessee",0,0,0,0,0,0
1400000US47013950900,47013950900,"Census Tract 9509, Campbell County, Tennessee",7,0,0,0,0,7
1400000US47013951000,47013951000,"Census Tract 9510, Campbell County, Tennessee",0,0,0,0,0,0
1400000US47013951100,47013951100,"Census Tract 9511, Campbell County, Tennessee",0,0,0,0,0,0
1400000US47015960100,47015960100,"Census Tract 9601, Cannon County, Tennessee",9,0,8,0,26,43
1400000US47015960200,47015960200,"Census Tract 9602, Cannon County, Tennessee",2,0,18,0,29,49
1400000US47015960300,47015960300,"Census Tract 9603, Cannon County, Tennessee",0,0,0,0,0,0
1400000US47017962000,47017962000,"Census Tract 9620, Carroll County, Tennessee",0,0,0,0,7,7
1400000US47017962100,47017962100,"Census Tract 9621, Carroll County, Tennessee",0,0,0,0,6,6
1400000US47017962201,47017962201,"Census Tract 9622.01, Carroll County, Tennessee",0,0,0,0,0,0
1400000US47017962202,47017962202,"Census Tract 9622.02, Carroll County, Tennessee",0,0,0,0,150,150
1400000US47017962300,47017962300,"Census Tract 9623, Carroll County, Tennessee",16,0,0,0,1,17
1400000US47017962400,47017962400,"Census Tract 9624, Carroll County, Tennessee",0,0,0,0,3,3
1400000US47017962500,47017962500,"Census Tract 9625, Carroll County, Tennessee",3,0,0,0,3,6
1400000US47017980100,47017980100,"Census Tract 9801, Carroll County, Tennessee",0,0,0,0,0,0
1400000US47019070100,47019070100,"Census Tract 701, Carter County, Tennessee",10,6,0,0,0,16
1400000US47019070200,47019070200,"Census Tract 702, Carter County, Tennessee",0,0,0,0,23,23
1400000US47019070300,47019070300,"Census Tract 703, Carter County, Tennessee",2,0,0,0,17,19
1400000US47019070400,47019070400,"Census Tract 704, Carter County, Tennessee",0,5,0,0,0,5
1400000US47019070500,47019070500,"Census Tract 705, Carter County, Tennessee",0,0,0,0,8,8
1400000US47019070600,47019070600,"Census Tract 706, Carter County, Tennessee",0,0,0,0,11,11
1400000US47019070700,47019070700,"Census Tract 707, Carter County, Tennessee",30,0,9,0,9,48
1400000US47019070800,47019070800,"Census Tract 708, Carter County, Tennessee",0,0,0,0,9,9
1400000US47019070900,47019070900,"Census Tract 709, Carter County, Tennessee",3,0,0,0,140,143
1400000US47019071000,47019071000,"Census Tract 710, Carter County, Tennessee",0,0,0,0,0,0
1400000US47019071100,47019071100,"Census Tract 711, Carter County, Tennessee",0,0,1,0,0,1
1400000US47019071200,47019071200,"Census Tract 712, Carter County, Tennessee",9,0,0,0,0,9
1400000US47019071300,47019071300,"Census Tract 713, Carter County, Tennessee",0,0,0,0,21,21
1400000US47019071400,47019071400,"Census Tract 714, Carter County, Tennessee",0,0,0,0,0,0
1400000US47019071500,47019071500,"Census Tract 715, Carter County, Tennessee",41,0,0,0,0,41
1400000US47019071600,47019071600,"Census Tract 716, Carter County, Tennessee",10,0,0,0,13,23
1400000US47019071700,47019071700,"Census Tract 717, Carter County, Tennessee",0,0,0,0,0,0
1400000US47021070102,47021070102,"Census Tract 701.02, Cheatham County, Tennessee",4,0,0,0,0,4
1400000US47021070103,47021070103,"Census Tract 701.03, Cheatham County, Tennessee",0,0,0,0,18,18
1400000US47021070104,47021070104,"Census Tract 701.04, Cheatham County, Tennessee",0,0,0,0,0,0
1400000US47021070201,47021070201,"Census Tract 702.01, Cheatham County, Tennessee",23,0,0,0,0,23
1400000US47021070202,47021070202,"Census Tract 702.02, Cheatham County, Tennessee",0,0,10,0,13,23
1400000US47021070203,47021070203,"Census Tract 702.03, Cheatham County, Tennessee",0,0,0,0,15,15
1400000US47021070300,47021070300,"Census Tract 703, Cheatham County, Tennessee",0,0,0,0,2,2
1400000US47021070401,47021070401,"Census Tract 704.01, Cheatham County, Tennessee",0,0,0,0,0,0
1400000US47021070402,47021070402,"Census Tract 704.02, Cheatham County, Tennessee",16,0,0,0,23,39
1400000US47023970100,47023970100,"Census Tract 9701, Chester County, Tennessee",4,0,34,0,16,54
1400000US47023970200,47023970200,"Census Tract 9702, Chester County, Tennessee",13,0,0,5,152,170
1400000US47023970300,47023970300,"Census Tract 9703, Chester County, Tennessee",0,0,0,0,32,32
1400000US47025970100,47025970100,"Census Tract 9701, Claiborne County, Tennessee",0,0,0,0,11,11
1400000US47025970200,47025970200,"Census Tract 9702, Claiborne County, Tennessee",0,0,0,13,0,13
1400000US47025970300,47025970300,"Census Tract 9703, Claiborne County, Tennessee",0,0,0,0,48,48
1400000US47025970400,47025970400,"Census Tract 9704, Claiborne County, Tennessee",0,0,0,0,0,0
1400000US47025970500,47025970500,"Census Tract 9705, Claiborne County, Tennessee",0,0,0,0,0,0
1400000US47025970600,47025970600,"Census Tract 9706, Claiborne County, Tennessee",0,0,0,0,11,11
1400000US47025970700,47025970700,"Census Tract 9707, Claiborne County, Tennessee",0,0,0,0,7,7
1400000US47025970800,47025970800,"Census Tract 9708, Claiborne County, Tennessee",8,0,0,0,0,8
1400000US47025970900,47025970900,"Census Tract 9709, Claiborne County, Tennessee",0,0,0,0,19,19
1400000US47027955000,47027955000,"Census Tract 9550, Clay County, Tennessee",2,0,0,0,17,19
1400000US47027955100,47027955100,"Census Tract 9551, Clay County, Tennessee",0,0,0,0,0,0
1400000US47029920100,47029920100,"Census Tract 9201, Cocke County, Tennessee",0,0,17,0,0,17
1400000US47029920200,47029920200,"Census Tract 9202, Cocke County, Tennessee",0,0,0,0,22,22
1400000US47029920300,47029920300,"Census Tract 9203, Cocke County, Tennessee",0,0,16,0,1,17
1400000US47029920400,47029920400,"Census Tract 9204, Cocke County, Tennessee",0,0,0,0,6,6
1400000US47029920501,47029920501,"Census Tract 9205.01, Cocke County, Tennessee",0,0,19,0,0,19
1400000US47029920502,47029920502,"Census Tract 9205.02, Cocke County, Tennessee",0,0,0,0,13,13
1400000US47029920600,47029920600,"Census Tract 9206, Cocke County, Tennessee",0,0,0,0,82,82
1400000US47029920700,47029920700,"Census Tract 9207, Cocke County, Tennessee",0,0,0,0,6,6
1400000US47029980100,47029980100,"Census Tract 9801, Cocke County, Tennessee",0,0,0,0,0,0
1400000US47031970100,47031970100,"Census Tract 9701, Coffee County, Tennessee",0,0,0,0,81,81
1400000US47031970200,47031970200,"Census Tract 9702, Coffee County, Tennessee",0,0,0,0,24,24
1400000US47031970300,47031970300,"Census Tract 9703, Coffee County, Tennessee",0,0,0,0,5,5
1400000US47031970400,47031970400,"Census Tract 9704, Coffee County, Tennessee",0,0,0,0,61,61
1400000US47031970500,47031970500,"Census Tract 9705, Coffee County, Tennessee",2,0,0,0,15,17
1400000US47031970600,47031970600,"Census Tract 9706, Coffee County, Tennessee",0,0,0,0,6,6
1400000US47031970700,47031970700,"Census Tract 9707, Coffee County, Tennessee",0,0,0,0,52,52
1400000US47031970801,47031970801,"Census Tract 9708.01, Coffee County, Tennessee",0,0,0,0,0,0
1400000US47031970802,47031970802,"Census Tract 9708.02, Coffee County, Tennessee",0,0,72,0,8,80
1400000US47031970900,47031970900,"Census Tract 9709, Coffee County, Tennessee",7,0,0,0,36,43
1400000US47031971000,47031971000,"Census Tract 9710, Coffee County, Tennessee",0,0,0,0,18,18
1400000US47031980100,47031980100,"Census Tract 9801, Coffee County, Tennessee",0,0,0,0,0,0
1400000US47033961000,47033961000,"Census Tract 9610, Crockett County, Tennessee",0,0,0,0,11,11
1400000US47033961100,47033961100,"Census Tract 9611, Crockett County, Tennessee",0,0,0,12,29,41
1400000US47033961200,47033961200,"Census Tract 9612, Crockett County, Tennessee",0,0,0,0,7,7
1400000US47033961300,47033961300,"Census Tract 9613, Crockett County, Tennessee",0,0,0,0,21,21
1400000US47033961400,47033961400,"Census Tract 9614, Crockett County, Tennessee",0,0,0,0,5,5
1400000US47035970101,47035970101,"Census Tract 9701.01, Cumberland County, Tennessee",0,0,0,0,10,10
1400000US47035970102,47035970102,"Census Tract 9701.02, Cumberland County, Tennessee",0,0,0,0,49,49
1400000US47035970200,47035970200,"Census Tract 9702, Cumberland County, Tennessee",0,0,11,0,53,64
1400000US47035970301,47035970301,"Census Tract 9703.01, Cumberland County, Tennessee",0,0,0,4,0,4
1400000US47035970302,47035970302,"Census Tract 9703.02, Cumberland County, Tennessee",0,0,0,0,4,4
1400000US47035970400,47035970400,"Census Tract 9704, Cumberland County, Tennessee",12,0,13,0,9,34
1400000US47035970501,47035970501,"Census Tract 9705.01, Cumberland County, Tennessee",0,0,0,0,42,42
1400000US47035970502,47035970502,"Census Tract 9705.02, Cumberland County, Tennessee",17,0,0,0,5,22
1400000US47035970601,47035970601,"Census Tract 9706.01, Cumberland County, Tennessee",0,0,0,0,31,31
1400000US47035970602,47035970602,"Census Tract 9706.02, Cumberland County, Tennessee",0,0,0,0,0,0
1400000US47035970603,47035970603,"Census Tract 9706.03, Cumberland County, Tennessee",0,0,0,0,12,12
1400000US47035970701,47035970701,"Census Tract 9707.01, Cumberland County, Tennessee",0,0,0,0,0,0
1400000US47035970702,47035970702,"Census Tract 9707.02, Cumberland County, Tennessee",0,0,0,0,0,0
1400000US47035970800,47035970800,"Census Tract 9708, Cumberland County, Tennessee",0,0,0,0,21,21
1400000US47037010103,47037010103,"Census Tract 101.03, Davidson County, Tennessee",35,0,0,0,10,45
1400000US47037010104,47037010104,"Census Tract 101.04, Davidson County, Tennessee",0,0,0,0,0,0
1400000US47037010105,47037010105,"Census Tract 101.05, Davidson County, Tennessee",1,0,6,0,16,23
1400000US47037010106,47037010106,"Census Tract 101.06, Davidson County, Tennessee",20,0,0,0,0,20
1400000US47037010201,47037010201,"Census Tract 102.01, Davidson County, Tennessee",0,0,0,0,8,8
1400000US47037010202,47037010202,"Census Tract 102.02, Davidson County, Tennessee",16,0,10,0,0,26
1400000US47037010301,47037010301,"Census Tract 103.01, Davidson County, Tennessee",8,0,10,0,0,18
1400000US47037010302,47037010302,"Census Tract 103.02, Davidson County, Tennessee",16,0,0,0,19,35
1400000US47037010303,47037010303,"Census Tract 103.03, Davidson County, Tennessee",22,0,0,0,0,22
1400000US47037010401,47037010401,"Census Tract 104.01, Davidson County, Tennessee",125,0,0,0,21,146
1400000US47037010402,47037010402,"Census Tract 104.02, Davidson County, Tennessee",137,0,0,0,15,152
1400000US47037010501,47037010501,"Census Tract 105.01, Davidson County, Tennessee",0,0,10,0,0,10
1400000US47037010502,47037010502,"Census Tract 105.02, Davidson County, Tennessee",47,0,0,0,36,83
1400000US47037010601,47037010601,"Census Tract 106.01, Davidson County, Tennessee",65,0,0,0,0,65
1400000US47037010602,47037010602,"Census Tract 106.02, Davidson County, Tennessee",125,0,33,0,39,197
1400000US47037010701,47037010701,"Census Tract 107.01, Davidson County, Tennessee",87,0,7,0,36,130
1400000US47037010702,47037010702,"Census Tract 107.02, Davidson County, Tennessee",135,0,0,0,47,182
1400000US47037010801,47037010801,"Census Tract 108.01, Davidson County, Tennessee",47,0,0,0,1,48
1400000US47037010802,47037010802,"Census Tract 108.02, Davidson County, Tennessee",22,0,0,0,7,29
1400000US47037010901,47037010901,"Census Tract 109.01, Davidson County, Tennessee",35,0,0,0,23,58
1400000US47037010903,47037010903,"Census Tract 109.03, Davidson County, Tennessee",83,0,0,0,74,157
1400000US47037010904,47037010904,"Census Tract 109.04, Davidson County, Tennessee",36,0,0,0,8,44
1400000US47037011001,47037011001,"Census Tract 110.01, Davidson County, Tennessee",216,0,0,0,1,217
1400000US47037011002,47037011002,"Census Tract 110.02, Davidson County, Tennessee",31,0,0,0,17,48
1400000US47037011100,47037011100,"Census Tract 111, Davidson County, Tennessee",21,36,0,0,44,101
1400000US47037011200,47037011200,"Census Tract 112, Davidson County, Tennessee",31,0,0,27,0,58
1400000US47037011300,47037011300,"Census Tract 113, Davidson County, Tennessee",51,36,7,0,0,94
1400000US47037011400,47037011400,"Census Tract 114, Davidson County, Tennessee",219,0,9,0,11,239
1400000US47037011500,47037011500,"Census Tract 115, Davidson County, Tennessee",27,0,10,52,5,94
1400000US47037011600,47037011600,"Census Tract 116, Davidson County, Tennessee",86,0,0,0,0,86
1400000US47037011700,47037011700,"Census Tract 117, Davidson County, Tennessee",169,0,38,0,236,443
1400000US47037011800,47037011800,"Census Tract 118, Davidson County, Tennessee",87,0,0,0,8,95
1400000US47037011900,47037011900,"Census Tract 119, Davidson County, Tennessee",158,0,0,0,7,165
1400000US47037012100,47037012100,"Census Tract 121, Davidson County, Tennessee",103,22,12,0,0,137
1400000US47037012200,47037012200,"Census Tract 122, Davidson County, Tennessee",9,0,13,0,9,31
1400000US47037012600,47037012600,"Census Tract 126, Davidson County, Tennessee",136,0,0,27,17,180
1400000US47037012701,47037012701,"Census Tract 127.01, Davidson County, Tennessee",125,0,0,0,13,138
1400000US47037012702,47037012702,"Census Tract 127.02, Davidson County, Tennessee",56,0,0,0,3,59
1400000US47037012801,47037012801,"Census Tract 128.01, Davidson County, Tennessee",76,0,0,0,0,76
1400000US47037012802,47037012802,"Census Tract 128.02, Davidson County, Tennessee",24,0,0,0,11,35
1400000US47037013000,47037013000,"Census Tract 130, Davidson County, Tennessee",0,0,0,0,0,0
1400000US47037013100,47037013100,"Census Tract 131, Davidson County, Tennessee",0,0,0,0,0,0
1400000US47037013201,47037013201,"Census Tract 132.01, Davidson County, Tennessee",39,0,0,0,41,80
1400000US47037013202,47037013202,"Census Tract 132.02, Davidson County, Tennessee",21,0,0,0,55,76
1400000US47037013300,47037013300,"Census Tract 133, Davidson County, Tennessee",95,0,0,0,16,111
1400000US47037013400,47037013400,"Census Tract 134, Davidson County, Tennessee",0,0,0,0,17,17
1400000US47037013500,47037013500,"Census Tract 135, Davidson County, Tennessee",15,0,4,0,21,40
1400000US47037013601,47037013601,"Census Tract 136.01, Davidson County, Tennessee",140,0,0,7,46,193
1400000US47037013602,47037013602,"Census Tract 136.02, Davidson County, Tennessee",34,0,0,0,88,122
1400000US47037013700,47037013700,"Census Tract 137, Davidson County, Tennessee",183,40,0,0,21,244
1400000US47037013800,47037013800,"Census Tract 138, Davidson County, Tennessee",162,0,0,0,7,169
1400000US47037013900,47037013900,"Census Tract 139, Davidson County, Tennessee",45,0,0,0,67,112
1400000US47037014200,47037014200,"Census Tract 142, Davidson County, Tennessee",76,0,0,21,111,208
1400000US47037014300,47037014300,"Census Tract 143, Davidson County, Tennessee",72,8,0,0,5,85
1400000US47037014400,47037014400,"Census Tract 144, Davidson County, Tennessee",26,0,0,6,6,38
1400000US47037014800,47037014800,"Census Tract 148, Davidson County, Tennessee",144,0,0,10,0,154
1400000US47037015100,47037015100,"Census Tract 151, Davidson County, Tennessee",25,0,0,16,63,104
1400000US47037015200,47037015200,"Census Tract 152, Davidson County, Tennessee",46,0,0,0,10,56
1400000US47037015300,47037015300,"Census Tract 153, Davidson County, Tennessee",40,0,0,18,37,95
1400000US47037015401,47037015401,"Census Tract 154.01, Davidson County, Tennessee",44,0,16,0,22,82
1400000US47037015402,47037015402,"Census Tract 154.02, Davidson County, Tennessee",24,0,0,10,0,34
1400000US47037015404,47037015404,"Census Tract 154.04, Davidson County, Tennessee",14,0,0,0,0,14
1400000US47037015405,47037015405,"Census Tract 154.05, Davidson County, Tennessee",34,0,0,0,21,55
1400000US47037015501,47037015501,"Census Tract 155.01, Davidson County, Tennessee",22,0,0,12,7,41
1400000US47037015502,47037015502,"Census Tract 155.02, Davidson County, Tennessee",0,11,0,0,45,56
1400000US47037015609,47037015609,"Census Tract 156.09, Davidson County, Tennessee",48,0,0,0,7,55
1400000US47037015610,47037015610,"Census Tract 156.10, Davidson County, Tennessee",45,0,17,0,31,93
1400000US47037015612,47037015612,"Census Tract 156.12, Davidson County, Tennessee",16,0,13,0,73,102
1400000US47037015613,47037015613,"Census Tract 156.13, Davidson County, Tennessee",0,0,0,0,30,30
1400000US47037015614,47037015614,"Census Tract 156.14, Davidson County, Tennessee",23,0,0,0,37,60
1400000US47037015615,47037015615,"Census Tract 156.15, Davidson County, Tennessee",37,0,0,0,48,85
1400000US47037015617,47037015617,"Census Tract 156.17, Davidson County, Tennessee",26,0,5,0,5,36
1400000US47037015618,47037015618,"Census Tract 156.18, Davidson County, Tennessee",94,0,0,0,78,172
1400000US47037015619,47037015619,"Census Tract 156.19, Davidson County, Tennessee",44,0,27,0,0,71
1400000US47037015620,47037015620,"Census Tract 156.20, Davidson County, Tennessee",112,0,0,0,0,112
1400000US47037015622,47037015622,"Census Tract 156.22, Davidson County, Tennessee",30,0,9,0,36,75
1400000US47037015623,47037015623,"Census Tract 156.23, Davidson County, Tennessee",122,0,0,0,13,135
1400000US47037015624,47037015624,"Census Tract 156.24, Davidson County, Tennessee",0,0,11,0,0,11
1400000US47037015625,47037015625,"Census Tract 156.25, Davidson County, Tennessee",0,0,0,0,0,0
1400000US47037015626,47037015626,"Census Tract 156.26, Davidson County, Tennessee",93,56,0,0,44,193
1400000US47037015627,47037015627,"Census Tract 156.27, Davidson County, Tennessee",14,0,0,0,19,33
1400000US47037015628,47037015628,"Census Tract 156.28, Davidson County, Tennessee",29,19,0,0,83,131
1400000US47037015629,47037015629,"Census Tract 156.29, Davidson County, Tennessee",40,0,0,0,165,205
1400000US47037015630,47037015630,"Census Tract 156.30, Davidson County, Tennessee",0,0,0,0,0,0
1400000US47037015631,47037015631,"Census Tract 156.31, Davidson County, Tennessee",1,0,17,0,15,33
1400000US47037015700,47037015700,"Census Tract 157, Davidson County, Tennessee",0,0,0,0,0,0
1400000US47037015802,47037015802,"Census Tract 158.02, Davidson County, Tennessee",188,56,0,0,33,277
1400000US47037015803,47037015803,"Census Tract 158.03, Davidson County, Tennessee",76,0,0,0,19,95
1400000US47037015804,47037015804,"Census Tract 158.04, Davidson County, Tennessee",19,19,0,0,9,47
1400000US47037015900,47037015900,"Census Tract 159, Davidson County, Tennessee",114,0,0,0,103,217
1400000US47037016000,47037016000,"Census Tract 160, Davidson County, Tennessee",13,0,0,0,18,31
1400000US47037016100,47037016100,"Census Tract 161, Davidson County, Tennessee",43,0,0,12,25,80
1400000US47037016200,47037016200,"Census Tract 162, Davidson County, Tennessee",46,0,0,8,0,54
1400000US47037016300,47037016300,"Census Tract 163, Davidson County, Tennessee",23,3,0,47,173,246
1400000US47037016400,47037016400,"Census Tract 164, Davidson County, Tennessee",27,0,0,12,348,387
1400000US47037016500,47037016500,"Census Tract 165, Davidson County, Tennessee",6,0,0,15,445,466
1400000US47037016600,47037016600,"Census Tract 166, Davidson County, Tennessee",90,0,0,37,95,222
1400000US47037016700,47037016700,"Census Tract 167, Davidson County, Tennessee",26,0,0,0,76,102
1400000US47037016800,47037016800,"Census Tract 168, Davidson County, Tennessee",90,0,0,113,565,768
1400000US47037016900,47037016900,"Census Tract 169, Davidson County, Tennessee",59,0,0,100,134,293
1400000US47037017000,47037017000,"Census Tract 170, Davidson County, Tennessee",41,0,0,10,229,280
1400000US47037017100,47037017100,"Census Tract 171, Davidson County, Tennessee",0,0,0,29,33,62
1400000US47037017200,47037017200,"Census Tract 172, Davidson County, Tennessee",6,0,3,0,86,95
1400000US47037017300,47037017300,"Census Tract 173, Davidson County, Tennessee",22,0,0,0,51,73
1400000US47037017401,47037017401,"Census Tract 174.01, Davidson County, Tennessee",29,20,0,0,6,55
1400000US47037017402,47037017402,"Census Tract 174.02, Davidson County, Tennessee",121,0,0,54,193,368
1400000US47037017500,47037017500,"Census Tract 175, Davidson County, Tennessee",30,0,0,0,44,74
1400000US47037017701,47037017701,"Census Tract 177.01, Davidson County, Tennessee",4,0,0,0,15,19
1400000US47037017702,47037017702,"Census Tract 177.02, Davidson County, Tennessee",24,0,0,4,167,195
1400000US47037017800,47037017800,"Census Tract 178, Davidson County, Tennessee",0,0,0,21,29,50
1400000US47037017901,47037017901,"Census Tract 179.01, Davidson County, Tennessee",0,0,0,22,92,114
1400000US47037017902,47037017902,"Census Tract 179.02, Davidson County, Tennessee",0,0,0,0,15,15
1400000US47037018000,47037018000,"Census Tract 180, Davidson County, Tennessee",16,0,0,26,49,91
1400000US47037018101,47037018101,"Census Tract 181.01, Davidson County, Tennessee",128,0,0,0,24,152
1400000US47037018102,47037018102,"Census Tract 181.02, Davidson County, Tennessee",18,0,9,0,30,57
1400000US47037018201,47037018201,"Census Tract 182.01, Davidson County, Tennessee",0,0,0,7,37,44
1400000US47037018202,47037018202,"Census Tract 182.02, Davidson County, Tennessee",80,0,0,0,19,99
1400000US47037018203,47037018203,"Census Tract 182.03, Davidson County, Tennessee",0,0,0,0,0,0
1400000US47037018301,47037018301,"Census Tract 183.01, Davidson County, Tennessee",236,0,0,0,0,236
1400000US47037018302,47037018302,"Census Tract 183.02, Davidson County, Tennessee",16,0,0,0,14,30
1400000US47037018401,47037018401,"Census Tract 184.01, Davidson County, Tennessee",76,0,0,10,55,141
1400000US47037018404,47037018404,"Census Tract 184.04, Davidson County, Tennessee",175,0,0,0,10,185
1400000US47037018405,47037018405,"Census Tract 184.05, Davidson County, Tennessee",7,0,0,0,0,7
1400000US47037018407,47037018407,"Census Tract 184.07, Davidson County, Tennessee",29,0,0,0,0,29
1400000US47037018408,47037018408,"Census Tract 184.08, Davidson County, Tennessee",0,0,0,0,0,0
1400000US47037018409,47037018409,"Census Tract 184.09, Davidson County, Tennessee",15,0,0,0,43,58
1400000US47037018410,47037018410,"Census Tract 184.10, Davidson County, Tennessee",10,0,0,0,9,19
1400000US47037018500,47037018500,"Census Tract 185, Davidson County, Tennessee",13,4,0,0,13,30
1400000US47037018601,47037018601,"Census Tract 186.01, Davidson County, Tennessee",0,0,0,0,0,0
1400000US47037018602,47037018602,"Census Tract 186.02, Davidson County, Tennessee",0,0,0,0,0,0
1400000US47037018700,47037018700,"Census Tract 187, Davidson County, Tennessee",0,0,0,0,47,47
1400000US47037018801,47037018801,"Census Tract 188.01, Davidson County, Tennessee",10,0,0,12,13,35
1400000US47037018803,47037018803,"Census Tract 188.03, Davidson County, Tennessee",0,0,42,0,18,60
1400000US47037018804,47037018804,"Census Tract 188.04, Davidson County, Tennessee",0,0,0,0,46,46
1400000US47037018901,47037018901,"Census Tract 189.01, Davidson County, Tennessee",112,0,36,2,0,150
1400000US47037018902,47037018902,"Census Tract 189.02, Davidson County, Tennessee",0,0,6,0,10,16
