GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01
Id,Id2,Geography,Estimate; Median household income in the past 12 months (in 2015 Inflation-adjusted dollars),Margin of Error; Median household income in the past 12 months (in 2015 Inflation-adjusted dollars)
1500000US390490003303,390490003303,"Block Group 3, Census Tract 3.30, Franklin County, Ohio",35093,28700
1500000US390490004101,390490004101,"Block Group 1, Census Tract 4.10, Franklin County, Ohio",85313,18564
1500000US390490004102,390490004102,"Block Group 2, Census Tract 4.10, Franklin County, Ohio",51454,6795
1500000US390490004201,390490004201,"Block Group 1, Census Tract 4.20, Franklin County, Ohio",74375,8803
1500000US390490004202,390490004202,"Block Group 2, Census Tract 4.20, Franklin County, Ohio",62976,20174
1500000US390490004203,390490004203,"Block Group 3, Census Tract 4.20, Franklin County, Ohio",64740,45585
1500000US390490004204,390490004204,"Block Group 4, Census Tract 4.20, Franklin County, Ohio",84018,17548
1500000US390490005001,390490005001,"Block Group 1, Census Tract 5, Franklin County, Ohio",80847,11187
1500000US390490005002,390490005002,"Block Group 2, Census Tract 5, Franklin County, Ohio",62054,14715
1500000US390490005003,390490005003,"Block Group 3, Census Tract 5, Franklin County, Ohio",57404,26321
1500000US390490006001,390490006001,"Block Group 1, Census Tract 6, Franklin County, Ohio",88750,23585
1500000US390490006002,390490006002,"Block Group 2, Census Tract 6, Franklin County, Ohio",35956,8122
1500000US390490006003,390490006003,"Block Group 3, Census Tract 6, Franklin County, Ohio",53314,10569
1500000US390490006004,390490006004,"Block Group 4, Census Tract 6, Franklin County, Ohio",33309,11294
1500000US390490006005,390490006005,"Block Group 5, Census Tract 6, Franklin County, Ohio",36027,13014
1500000US390490007101,390490007101,"Block Group 1, Census Tract 7.10, Franklin County, Ohio",24583,20161
1500000US390490007102,390490007102,"Block Group 2, Census Tract 7.10, Franklin County, Ohio",27125,6816
1500000US390490007103,390490007103,"Block Group 3, Census Tract 7.10, Franklin County, Ohio",36538,17694
1500000US390490007104,390490007104,"Block Group 4, Census Tract 7.10, Franklin County, Ohio",21837,8476
1500000US390490007201,390490007201,"Block Group 1, Census Tract 7.20, Franklin County, Ohio",27228,9305
1500000US390490007202,390490007202,"Block Group 2, Census Tract 7.20, Franklin County, Ohio",27500,19849
1500000US390490007203,390490007203,"Block Group 3, Census Tract 7.20, Franklin County, Ohio",25326,8577
1500000US390490007301,390490007301,"Block Group 1, Census Tract 7.30, Franklin County, Ohio",32150,22912
1500000US390490007303,390490007303,"Block Group 3, Census Tract 7.30, Franklin County, Ohio",34224,18811
1500000US390490007305,390490007305,"Block Group 5, Census Tract 7.30, Franklin County, Ohio",24688,10940
1500000US390490008101,390490008101,"Block Group 1, Census Tract 8.10, Franklin County, Ohio",37361,18422
1500000US390490008102,390490008102,"Block Group 2, Census Tract 8.10, Franklin County, Ohio",45901,10633
1500000US390490008103,390490008103,"Block Group 3, Census Tract 8.10, Franklin County, Ohio",30063,7889
1500000US390490008201,390490008201,"Block Group 1, Census Tract 8.20, Franklin County, Ohio",15375,6527
1500000US390490008202,390490008202,"Block Group 2, Census Tract 8.20, Franklin County, Ohio",18807,5346
1500000US390490008203,390490008203,"Block Group 3, Census Tract 8.20, Franklin County, Ohio",44531,28022
1500000US390490008204,390490008204,"Block Group 4, Census Tract 8.20, Franklin County, Ohio",54875,13713
