GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10
Id,Id2,Geography,Estimate; Total:,Margin of Error; Total:,Estimate; Total: - White alone,Margin of Error; Total: - White alone,Estimate; Total: - Black or African American alone,Margin of Error; Total: - Black or African American alone,Estimate; Total: - American Indian and Alaska Native alone,Margin of Error; Total: - American Indian and Alaska Native alone,Estimate; Total: - Asian alone,Margin of Error; Total: - Asian alone,Estimate; Total: - Native Hawaiian and Other Pacific Islander alone,Margin of Error; Total: - Native Hawaiian and Other Pacific Islander alone,Estimate; Total: - Some other race alone,Margin of Error; Total: - Some other race alone,Estimate; Total: - Two or more races:,Margin of Error; Total: - Two or more races:,Estimate; Total: - Two or more races: - Two races including Some other race,Margin of Error; Total: - Two or more races: - Two races including Some other race,"Estimate; Total: - Two or more races: - Two races excluding Some other race, and three or more races","Margin of Error; Total: - Two or more races: - Two races excluding Some other race, and three or more races"
1400000US08005006707,08005006707,"Census Tract 67.07, Arapahoe County, Colorado",5232,318,4512,433,164,134,9,13,278,130,0,16,119,130,150,73,26,31,124,80
1400000US08005006708,08005006708,"Census Tract 67.08, Arapahoe County, Colorado",5063,221,4721,276,43,43,13,20,51,40,14,23,85,65,136,81,31,29,105,75
1400000US08005006709,08005006709,"Census Tract 67.09, Arapahoe County, Colorado",5618,303,5052,485,0,16,30,30,422,309,0,16,54,61,60,72,0,16,60,72
1400000US08005006711,08005006711,"Census Tract 67.11, Arapahoe County, Colorado",4032,262,3568,283,27,26,45,46,224,140,0,11,0,11,168,133,0,11,168,133
1400000US08005006712,08005006712,"Census Tract 67.12, Arapahoe County, Colorado",1436,194,1361,201,0,11,0,11,65,42,0,11,10,15,0,11,0,11,0,11
1400000US08005006713,08005006713,"Census Tract 67.13, Arapahoe County, Colorado",1410,158,922,178,38,31,10,14,293,109,50,54,68,48,29,38,27,38,2,4
1400000US08005006808,08005006808,"Census Tract 68.08, Arapahoe County, Colorado",5807,283,5388,269,53,49,0,16,257,112,0,16,9,14,100,48,0,16,100,48
1400000US08005006815,08005006815,"Census Tract 68.15, Arapahoe County, Colorado",4283,311,3008,348,127,123,89,76,496,260,0,11,488,343,75,63,0,11,75,63
1400000US08005006854,08005006854,"Census Tract 68.54, Arapahoe County, Colorado",2684,267,2197,282,147,68,0,11,134,95,0,11,0,11,206,172,154,166,52,49
1400000US08005006855,08005006855,"Census Tract 68.55, Arapahoe County, Colorado",5529,316,4064,362,0,16,16,24,1105,184,7,12,224,237,113,80,0,16,113,80
1400000US08005006856,08005006856,"Census Tract 68.56, Arapahoe County, Colorado",7654,743,5516,666,605,350,39,59,848,403,0,16,205,106,441,214,73,66,368,215
1400000US08005006857,08005006857,"Census Tract 68.57, Arapahoe County, Colorado",2261,138,2025,158,0,11,0,11,150,76,0,11,14,22,72,42,0,11,72,42
1400000US08005006858,08005006858,"Census Tract 68.58, Arapahoe County, Colorado",4631,357,3733,435,87,96,13,23,575,280,41,65,104,117,78,73,0,11,78,73
1400000US08005007101,08005007101,"Census Tract 71.01, Arapahoe County, Colorado",5026,348,4705,354,29,29,31,24,18,16,8,13,92,67,143,98,58,64,85,53
1400000US08005007103,08005007103,"Census Tract 71.03, Arapahoe County, Colorado",1684,223,1478,186,20,18,18,16,26,32,0,11,31,32,111,91,5,9,106,90
1400000US08005007104,08005007104,"Census Tract 71.04, Arapahoe County, Colorado",5467,550,3517,350,821,272,17,25,115,82,0,16,210,148,787,333,295,247,492,234
1400000US08005007105,08005007105,"Census Tract 71.05, Arapahoe County, Colorado",4384,533,2755,420,410,130,0,11,295,241,0,11,630,403,294,107,75,55,219,108
1400000US08005007106,08005007106,"Census Tract 71.06, Arapahoe County, Colorado",5103,511,4001,428,417,371,0,16,368,114,15,27,67,43,235,144,98,111,137,91
1400000US08005007107,08005007107,"Census Tract 71.07, Arapahoe County, Colorado",6880,449,5579,447,449,81,47,71,394,161,71,104,58,52,282,149,0,16,282,149
1400000US08005007201,08005007201,"Census Tract 72.01, Arapahoe County, Colorado",3989,343,1949,389,835,222,136,121,172,147,0,11,509,259,388,184,81,87,307,167
1400000US08005007202,08005007202,"Census Tract 72.02, Arapahoe County, Colorado",4419,347,2621,398,702,296,0,11,251,238,0,11,544,295,301,190,149,141,152,138
1400000US08005007301,08005007301,"Census Tract 73.01, Arapahoe County, Colorado",2351,209,1146,230,544,185,78,88,105,53,0,11,345,120,133,92,86,87,47,35
1400000US08005007302,08005007302,"Census Tract 73.02, Arapahoe County, Colorado",5737,566,2749,688,950,329,173,198,1207,529,0,16,545,265,113,86,43,57,70,69
1400000US08005007400,08005007400,"Census Tract 74, Arapahoe County, Colorado",5574,434,3375,585,499,140,34,42,87,66,0,16,1321,487,258,132,96,84,162,97
1400000US08005007500,08005007500,"Census Tract 75, Arapahoe County, Colorado",2678,295,1679,275,346,164,0,11,21,23,0,11,562,349,70,52,0,11,70,52
1400000US08005007600,08005007600,"Census Tract 76, Arapahoe County, Colorado",3523,405,2151,352,609,207,24,23,98,68,0,11,455,387,186,163,57,65,129,149
1400000US08005007702,08005007702,"Census Tract 77.02, Arapahoe County, Colorado",4013,459,2455,412,505,124,0,11,38,29,0,11,828,456,187,109,0,11,187,109
1400000US08005007703,08005007703,"Census Tract 77.03, Arapahoe County, Colorado",4440,499,2413,372,889,332,56,45,11,17,0,11,557,479,514,369,248,320,266,187
1400000US08005007704,08005007704,"Census Tract 77.04, Arapahoe County, Colorado",4670,432,2041,348,1728,354,126,164,35,37,23,39,449,222,268,123,121,105,147,78
1400000US08005015100,08005015100,"Census Tract 151, Arapahoe County, Colorado",2560,202,2318,196,103,58,9,14,44,40,0,11,19,57,67,68,0,11,67,68
1400000US08005080000,08005080000,"Census Tract 800, Arapahoe County, Colorado",3261,332,1733,345,716,270,0,11,318,170,0,11,383,196,111,65,9,15,102,66
1400000US08005080100,08005080100,"Census Tract 801, Arapahoe County, Colorado",4493,381,2674,437,1158,240,41,57,225,190,0,11,265,191,130,83,0,11,130,83
1400000US08005080200,08005080200,"Census Tract 802, Arapahoe County, Colorado",5388,464,3222,429,1096,404,4,8,583,188,0,16,209,220,274,152,22,32,252,150
1400000US08005080300,08005080300,"Census Tract 803, Arapahoe County, Colorado",5441,438,3968,381,502,287,16,36,501,397,47,74,165,194,242,146,0,16,242,146
1400000US08005080400,08005080400,"Census Tract 804, Arapahoe County, Colorado",4762,227,3620,316,633,162,19,29,184,133,0,11,129,113,177,87,43,63,134,59
1400000US08005080500,08005080500,"Census Tract 805, Arapahoe County, Colorado",3607,271,2502,296,404,136,39,61,345,178,0,11,171,134,146,120,31,35,115,107
1400000US08005080600,08005080600,"Census Tract 806, Arapahoe County, Colorado",3166,259,2101,253,400,172,33,43,151,135,8,13,443,283,30,36,0,11,30,36
1400000US08005080700,08005080700,"Census Tract 807, Arapahoe County, Colorado",5507,486,2705,453,986,224,0,16,586,303,0,16,610,350,620,295,10,17,610,298
1400000US08005080800,08005080800,"Census Tract 808, Arapahoe County, Colorado",3368,333,2086,322,573,221,27,36,65,61,0,11,368,275,249,131,110,114,139,74
1400000US08005080900,08005080900,"Census Tract 809, Arapahoe County, Colorado",4426,347,2641,347,476,174,48,50,59,52,0,11,899,422,303,143,9,14,294,139
1400000US08005081000,08005081000,"Census Tract 810, Arapahoe County, Colorado",6329,527,3036,661,1412,482,169,229,159,176,0,16,991,560,562,382,389,380,173,118
1400000US08005081100,08005081100,"Census Tract 811, Arapahoe County, Colorado",5742,481,2070,414,2349,559,34,35,242,141,108,76,374,213,565,288,166,173,399,205
1400000US08005081200,08005081200,"Census Tract 812, Arapahoe County, Colorado",4416,367,2062,400,1249,218,72,87,101,122,102,131,398,240,432,234,53,49,379,222
1400000US08005081300,08005081300,"Census Tract 813, Arapahoe County, Colorado",3172,296,1452,331,919,322,33,48,241,168,42,169,432,299,53,53,0,11,53,53
1400000US08005081400,08005081400,"Census Tract 814, Arapahoe County, Colorado",4080,247,2986,305,403,165,3,7,268,172,0,11,94,110,326,181,62,45,264,153
1400000US08005081500,08005081500,"Census Tract 815, Arapahoe County, Colorado",2982,254,2843,257,39,45,0,11,13,21,12,19,42,50,33,31,12,19,21,25
1400000US08005081600,08005081600,"Census Tract 816, Arapahoe County, Colorado",5009,416,3543,358,377,119,36,32,144,102,10,15,567,326,332,163,43,46,289,166
1400000US08005081700,08005081700,"Census Tract 817, Arapahoe County, Colorado",2930,176,2344,201,188,128,0,11,351,108,0,11,41,32,6,8,0,11,6,8
1400000US08005081800,08005081800,"Census Tract 818, Arapahoe County, Colorado",5601,551,3263,606,553,165,247,234,217,157,0,16,1094,384,227,119,57,41,170,115
1400000US08005081900,08005081900,"Census Tract 819, Arapahoe County, Colorado",6442,665,3765,566,1475,502,45,59,362,183,0,16,725,494,70,61,26,31,44,51
1400000US08005082000,08005082000,"Census Tract 820, Arapahoe County, Colorado",3921,400,1850,276,1230,227,94,125,33,33,0,11,553,282,161,99,85,82,76,58
1400000US08005082100,08005082100,"Census Tract 821, Arapahoe County, Colorado",7065,562,3983,712,1178,499,0,16,306,312,13,22,985,474,600,310,141,156,459,266
1400000US08005082200,08005082200,"Census Tract 822, Arapahoe County, Colorado",6143,563,3545,608,1384,295,45,52,123,101,38,43,633,421,375,163,81,116,294,122
1400000US08005082300,08005082300,"Census Tract 823, Arapahoe County, Colorado",3675,385,2196,362,599,320,29,37,72,58,0,11,459,370,320,139,97,94,223,113
1400000US08005082400,08005082400,"Census Tract 824, Arapahoe County, Colorado",4626,381,2461,280,810,330,42,42,94,92,57,72,931,397,231,128,85,69,146,81
1400000US08005082500,08005082500,"Census Tract 825, Arapahoe County, Colorado",2332,188,1779,206,378,220,0,11,38,34,0,11,57,52,80,57,20,29,60,42
1400000US08005082600,08005082600,"Census Tract 826, Arapahoe County, Colorado",5114,671,2073,547,1408,410,4,7,326,168,162,170,676,395,465,270,83,91,382,267
1400000US08005082700,08005082700,"Census Tract 827, Arapahoe County, Colorado",3490,287,2226,439,930,341,0,11,147,105,0,11,70,51,117,87,47,57,70,54
1400000US08005082800,08005082800,"Census Tract 828, Arapahoe County, Colorado",4964,326,3262,325,724,197,24,23,291,150,44,47,381,264,238,108,74,65,164,92
1400000US08005082900,08005082900,"Census Tract 829, Arapahoe County, Colorado",4650,332,3066,359,745,270,10,16,301,194,0,11,208,116,320,163,151,129,169,102
1400000US08005083000,08005083000,"Census Tract 830, Arapahoe County, Colorado",3538,190,2199,267,675,290,102,141,313,138,0,11,204,235,45,53,0,11,45,53
1400000US08005083100,08005083100,"Census Tract 831, Arapahoe County, Colorado",6368,540,4191,501,994,218,37,43,598,277,0,16,264,297,284,228,50,63,234,225
1400000US08005083200,08005083200,"Census Tract 832, Arapahoe County, Colorado",9285,490,6542,500,1001,416,0,16,980,235,0,16,196,201,566,334,140,143,426,328
1400000US08005083300,08005083300,"Census Tract 833, Arapahoe County, Colorado",4754,322,3517,390,483,143,0,11,271,111,0,11,121,62,362,159,150,109,212,134
1400000US08005083400,08005083400,"Census Tract 834, Arapahoe County, Colorado",7134,485,4716,629,1024,351,0,16,366,224,0,16,475,352,553,341,185,252,368,214
1400000US08005083500,08005083500,"Census Tract 835, Arapahoe County, Colorado",5821,446,2722,413,968,262,0,16,864,280,9,16,696,317,562,212,136,96,426,158
1400000US08005083600,08005083600,"Census Tract 836, Arapahoe County, Colorado",3655,376,2727,384,562,328,0,11,152,117,8,13,46,48,160,97,33,49,127,81
1400000US08005083700,08005083700,"Census Tract 837, Arapahoe County, Colorado",4565,289,3395,316,636,253,67,70,367,171,0,11,5,14,95,81,0,11,95,81
1400000US08005083800,08005083800,"Census Tract 838, Arapahoe County, Colorado",3029,269,1987,285,683,237,36,60,99,82,0,11,22,30,202,137,0,11,202,137
1400000US08005083900,08005083900,"Census Tract 839, Arapahoe County, Colorado",2914,251,2313,304,118,75,0,11,129,96,0,11,176,143,178,94,30,42,148,90
1400000US08005084000,08005084000,"Census Tract 840, Arapahoe County, Colorado",2453,157,2031,221,31,27,0,11,122,83,4,7,117,77,148,78,14,17,134,77
1400000US08005084100,08005084100,"Census Tract 841, Arapahoe County, Colorado",4393,306,2960,302,497,266,16,19,257,79,0,11,193,124,470,225,136,127,334,167
1400000US08005084200,08005084200,"Census Tract 842, Arapahoe County, Colorado",4010,282,2947,299,357,175,26,37,179,150,0,11,198,233,303,164,72,86,231,142
1400000US08005084300,08005084300,"Census Tract 843, Arapahoe County, Colorado",3291,303,2434,350,373,121,15,20,115,90,0,11,85,92,269,167,12,19,257,169
1400000US08005084400,08005084400,"Census Tract 844, Arapahoe County, Colorado",3020,301,1760,250,216,132,0,11,113,114,0,11,631,383,300,174,23,27,277,171
1400000US08005084500,08005084500,"Census Tract 845, Arapahoe County, Colorado",2801,246,1920,261,429,166,21,23,132,89,0,11,146,153,153,75,28,33,125,69
1400000US08005084600,08005084600,"Census Tract 846, Arapahoe County, Colorado",5581,371,3989,380,602,235,0,16,399,196,0,16,243,154,348,184,159,151,189,106
1400000US08005084700,08005084700,"Census Tract 847, Arapahoe County, Colorado",4858,438,3523,411,751,274,45,44,49,50,0,11,203,182,287,163,141,134,146,93
1400000US08005084800,08005084800,"Census Tract 848, Arapahoe County, Colorado",3683,213,2987,306,335,281,45,64,91,68,0,11,38,35,187,220,65,60,122,169
1400000US08005084900,08005084900,"Census Tract 849, Arapahoe County, Colorado",3342,234,2736,254,197,116,0,11,318,121,65,110,8,12,18,21,0,11,18,21
1400000US08005085000,08005085000,"Census Tract 850, Arapahoe County, Colorado",1750,173,1261,156,78,65,0,11,298,116,0,11,45,54,68,63,18,34,50,53
1400000US08005085100,08005085100,"Census Tract 851, Arapahoe County, Colorado",7064,320,5014,315,657,209,45,59,1185,213,0,16,23,46,140,100,62,66,78,74
1400000US08005085200,08005085200,"Census Tract 852, Arapahoe County, Colorado",2917,129,2443,184,38,24,0,11,132,96,0,11,108,105,196,146,7,10,189,146
1400000US08005085300,08005085300,"Census Tract 853, Arapahoe County, Colorado",2395,176,2026,196,83,46,0,11,165,101,0,11,27,30,94,66,9,15,85,65
1400000US08005085400,08005085400,"Census Tract 854, Arapahoe County, Colorado",4569,241,3546,296,388,123,14,17,213,156,0,11,97,95,311,178,89,82,222,124
1400000US08005085500,08005085500,"Census Tract 855, Arapahoe County, Colorado",5370,261,4214,248,216,106,53,45,391,170,31,55,200,133,265,134,120,110,145,81
1400000US08005085600,08005085600,"Census Tract 856, Arapahoe County, Colorado",3469,234,2780,215,119,134,0,11,375,137,6,9,128,149,61,50,0,11,61,50
1400000US08005085700,08005085700,"Census Tract 857, Arapahoe County, Colorado",4269,345,3150,298,392,184,8,13,234,204,0,11,271,188,214,111,34,32,180,106
1400000US08005085800,08005085800,"Census Tract 858, Arapahoe County, Colorado",1686,143,1455,113,19,29,0,11,64,51,8,14,29,39,111,61,5,9,106,60
1400000US08005085900,08005085900,"Census Tract 859, Arapahoe County, Colorado",3874,238,2655,273,551,119,72,81,266,112,0,11,92,81,238,130,127,108,111,75
1400000US08005086000,08005086000,"Census Tract 860, Arapahoe County, Colorado",8009,596,5570,664,1016,608,19,28,684,199,0,16,207,176,513,224,202,148,311,192
1400000US08005086100,08005086100,"Census Tract 861, Arapahoe County, Colorado",4924,385,3464,440,342,89,0,11,362,159,0,11,287,284,469,239,161,127,308,153
1400000US08005086200,08005086200,"Census Tract 862, Arapahoe County, Colorado",6255,347,5015,392,507,202,0,16,449,243,23,32,109,98,152,87,8,13,144,85
1400000US08005086300,08005086300,"Census Tract 863, Arapahoe County, Colorado",4215,263,3134,354,207,138,0,11,514,279,30,37,79,84,251,134,31,26,220,127
1400000US08005086400,08005086400,"Census Tract 864, Arapahoe County, Colorado",2205,177,1964,162,33,40,14,15,118,85,0,11,7,10,69,56,0,11,69,56
1400000US08005086500,08005086500,"Census Tract 865, Arapahoe County, Colorado",5170,410,4103,376,61,52,7,12,662,180,0,16,176,203,161,114,0,16,161,114
1400000US08005086600,08005086600,"Census Tract 866, Arapahoe County, Colorado",5292,374,4851,349,155,199,75,116,57,76,0,16,52,49,102,70,23,42,79,62
1400000US08005086700,08005086700,"Census Tract 867, Arapahoe County, Colorado",3950,194,3383,265,69,62,13,21,198,116,107,103,0,11,180,126,0,11,180,126
1400000US08005086800,08005086800,"Census Tract 868, Arapahoe County, Colorado",6211,602,3502,497,1823,604,0,16,609,319,0,16,58,68,219,143,0,16,219,143
1400000US08005086900,08005086900,"Census Tract 869, Arapahoe County, Colorado",3039,284,1426,298,1004,297,6,11,431,251,0,11,103,84,69,57,15,25,54,48
1400000US08005087000,08005087000,"Census Tract 870, Arapahoe County, Colorado",5185,637,2997,515,1039,324,0,16,123,95,0,16,554,493,472,548,247,391,225,210
1400000US08005087100,08005087100,"Census Tract 871, Arapahoe County, Colorado",2630,312,1922,367,531,191,10,15,17,18,0,11,41,44,109,72,21,25,88,66
1400000US08005087200,08005087200,"Census Tract 872, Arapahoe County, Colorado",4289,459,2556,388,955,275,0,11,416,313,0,11,58,63,304,237,49,64,255,221
1400000US08005087300,08005087300,"Census Tract 873, Arapahoe County, Colorado",8163,527,4401,649,1601,534,0,16,511,275,25,38,1256,546,369,213,52,48,317,223
1400000US08007940400,08007940400,"Census Tract 9404, Archuleta County, Colorado",1279,165,1122,156,11,22,26,25,27,43,0,11,82,39,11,12,9,11,2,5
1400000US08007974200,08007974200,"Census Tract 9742, Archuleta County, Colorado",5412,410,4649,466,56,90,216,144,43,34,0,16,397,279,51,42,2,6,49,41
1400000US08007974300,08007974300,"Census Tract 9743, Archuleta County, Colorado",3252,372,2877,379,25,31,32,42,0,11,0,11,309,148,9,11,0,11,9,11
1400000US08007974400,08007974400,"Census Tract 9744, Archuleta County, Colorado",2231,269,1988,252,18,24,6,10,21,33,0,11,131,90,67,70,25,30,42,63
1400000US08009964600,08009964600,"Census Tract 9646, Baca County, Colorado",1571,124,1524,117,0,11,35,25,3,5,0,11,0,11,9,12,0,11,9,12
1400000US08009964700,08009964700,"Census Tract 9647, Baca County, Colorado",2130,124,2020,119,44,37,11,14,0,11,3,5,11,17,41,25,4,5,37,24
1400000US08011966700,08011966700,"Census Tract 9667, Bent County, Colorado",5895,*****,4942,211,545,153,172,98,44,53,0,16,91,55,101,46,26,19,75,47
1400000US08013012101,08013012101,"Census Tract 121.01, Boulder County, Colorado",4853,446,4554,456,0,11,0,11,165,139,0,11,77,112,57,66,22,39,35,55
1400000US08013012102,08013012102,"Census Tract 121.02, Boulder County, Colorado",7312,539,6440,476,13,21,0,16,416,428,0,16,257,210,186,122,26,42,160,122
1400000US08013012103,08013012103,"Census Tract 121.03, Boulder County, Colorado",3957,306,3469,300,41,35,0,11,166,109,0,11,65,62,216,151,97,114,119,88
1400000US08013012104,08013012104,"Census Tract 121.04, Boulder County, Colorado",2702,197,2478,210,0,11,22,34,58,55,0,11,66,91,78,60,31,48,47,41
1400000US08013012105,08013012105,"Census Tract 121.05, Boulder County, Colorado",5793,520,5563,510,16,25,11,17,173,74,0,16,0,16,30,35,0,16,30,35
1400000US08013012201,08013012201,"Census Tract 122.01, Boulder County, Colorado",3705,315,3594,327,8,12,0,11,0,11,7,13,17,26,79,45,0,11,79,45
1400000US08013012202,08013012202,"Census Tract 122.02, Boulder County, Colorado",6539,626,5262,703,210,148,0,16,218,119,0,16,489,343,360,145,33,36,327,135
1400000US08013012203,08013012203,"Census Tract 122.03, Boulder County, Colorado",6593,527,5811,516,17,28,36,39,296,142,0,16,313,316,120,91,15,23,105,88
1400000US08013012204,08013012204,"Census Tract 122.04, Boulder County, Colorado",3661,341,3427,335,40,34,0,11,28,26,0,11,41,39,125,73,31,37,94,70
1400000US08013012300,08013012300,"Census Tract 123, Boulder County, Colorado",6851,395,5343,388,140,79,30,28,1045,224,19,37,47,35,227,90,8,17,219,89
1400000US08013012401,08013012401,"Census Tract 124.01, Boulder County, Colorado",6318,707,5680,690,103,110,4,7,134,73,0,16,73,76,324,150,15,23,309,150
1400000US08013012501,08013012501,"Census Tract 125.01, Boulder County, Colorado",2526,193,2195,214,17,25,0,11,169,101,0,11,99,87,46,45,0,11,46,45
1400000US08013012505,08013012505,"Census Tract 125.05, Boulder County, Colorado",3937,230,3576,256,0,11,8,12,246,142,0,11,12,19,95,69,0,11,95,69
1400000US08013012507,08013012507,"Census Tract 125.07, Boulder County, Colorado",4320,321,3763,359,67,83,6,11,310,127,13,21,22,34,139,86,10,17,129,85
1400000US08013012508,08013012508,"Census Tract 125.08, Boulder County, Colorado",3069,274,2826,281,13,22,0,11,94,66,6,9,32,48,98,89,0,11,98,89
1400000US08013012509,08013012509,"Census Tract 125.09, Boulder County, Colorado",3499,185,3159,219,51,54,0,11,143,95,0,11,12,19,134,118,0,11,134,118
1400000US08013012510,08013012510,"Census Tract 125.10, Boulder County, Colorado",4741,268,4481,292,0,11,0,11,139,82,0,11,12,18,109,66,0,11,109,66
1400000US08013012511,08013012511,"Census Tract 125.11, Boulder County, Colorado",5666,658,4717,570,75,70,0,16,554,252,30,58,163,205,127,82,0,16,127,82
1400000US08013012603,08013012603,"Census Tract 126.03, Boulder County, Colorado",3326,261,3184,276,0,11,0,11,64,50,0,11,18,20,60,64,0,11,60,64
1400000US08013012605,08013012605,"Census Tract 126.05, Boulder County, Colorado",1720,178,1284,167,0,11,6,9,304,123,0,11,60,46,66,42,0,11,66,42
1400000US08013012607,08013012607,"Census Tract 126.07, Boulder County, Colorado",4870,425,3829,477,123,102,85,105,284,112,0,11,117,134,432,209,21,34,411,206
1400000US08013012608,08013012608,"Census Tract 126.08, Boulder County, Colorado",2500,198,2320,227,0,11,11,18,69,48,0,11,29,35,71,71,54,68,17,16
1400000US08013012701,08013012701,"Census Tract 127.01, Boulder County, Colorado",5646,335,5451,323,19,27,18,30,83,69,0,16,0,16,75,47,0,16,75,47
1400000US08013012705,08013012705,"Census Tract 127.05, Boulder County, Colorado",3813,220,3352,249,63,44,0,11,202,107,28,39,29,29,139,77,6,11,133,77
1400000US08013012707,08013012707,"Census Tract 127.07, Boulder County, Colorado",2403,337,2237,306,25,35,14,27,43,42,0,11,31,55,53,49,0,11,53,49
1400000US08013012708,08013012708,"Census Tract 127.08, Boulder County, Colorado",5289,311,5143,318,37,45,0,16,57,48,0,16,0,16,52,59,0,16,52,59
1400000US08013012709,08013012709,"Census Tract 127.09, Boulder County, Colorado",1843,86,1738,95,11,17,0,11,7,11,0,11,15,18,72,61,8,12,64,61
1400000US08013012710,08013012710,"Census Tract 127.10, Boulder County, Colorado",3628,243,3495,248,0,11,0,11,42,37,0,11,53,80,38,38,0,11,38,38
1400000US08013012800,08013012800,"Census Tract 128, Boulder County, Colorado",11567,422,10608,496,114,134,0,18,477,112,0,18,43,50,325,183,49,77,276,158
1400000US08013012903,08013012903,"Census Tract 129.03, Boulder County, Colorado",2347,134,2071,166,14,15,12,18,108,57,0,11,17,18,125,72,17,16,108,67
1400000US08013012904,08013012904,"Census Tract 129.04, Boulder County, Colorado",5514,467,4868,415,27,39,8,17,431,303,0,16,0,16,180,124,0,16,180,124
1400000US08013012905,08013012905,"Census Tract 129.05, Boulder County, Colorado",2560,189,2169,231,11,18,58,77,123,136,22,25,41,51,136,93,0,11,136,93
1400000US08013012907,08013012907,"Census Tract 129.07, Boulder County, Colorado",3268,250,2754,250,42,49,6,10,123,76,0,11,203,182,140,92,0,11,140,92
1400000US08013013003,08013013003,"Census Tract 130.03, Boulder County, Colorado",5551,279,5252,296,39,63,15,23,142,94,0,16,0,16,103,80,0,16,103,80
1400000US08013013004,08013013004,"Census Tract 130.04, Boulder County, Colorado",3685,190,3228,258,0,11,11,19,334,158,0,11,7,11,105,77,0,11,105,77
1400000US08013013005,08013013005,"Census Tract 130.05, Boulder County, Colorado",3533,228,3362,234,10,13,1,2,70,65,0,11,19,24,71,53,0,11,71,53
1400000US08013013006,08013013006,"Census Tract 130.06, Boulder County, Colorado",5294,241,4934,291,4,5,3,3,128,83,0,16,52,80,173,104,0,16,173,104
1400000US08013013201,08013013201,"Census Tract 132.01, Boulder County, Colorado",1572,121,1456,126,7,12,0,11,6,8,0,11,64,61,39,50,0,11,39,50
1400000US08013013202,08013013202,"Census Tract 132.02, Boulder County, Colorado",1462,139,1379,121,17,24,24,37,4,6,0,11,26,29,12,19,0,11,12,19
